s_merge_id,classroom_id,student_id,friend_1,friend_2,friend_3,support_1,support_2,support_3,el
112540_301,1125402,1125402301,1125402282,1125402277,1125402168,1125402282,1125402168,1125402277,yes
112540_106,1125403,1125403106,1125403128,1125403127,1125403191,1125403111,1125403128,1125403191,yes
112540_205,1125401,1125401205,1125401197,1125401108,1125401204,1125401197,1125401108,,yes
112540_137,1125402,1125402137,1125402296,1125402211,1125402210,1125402211,1125402209,1125402210,yes
112540_149,1125402,1125402149,1125402290,1125402210,1125402229,1125402210,1125402290,1125402211,yes
112540_322,1125402,1125402322,1125402167,1125402314,1125402160,1125402314,1125402167,1125402339,yes
112540_202,1125401,1125401202,1125401198,1125401204,1125401197,1125401198,1125401204,1125401197,yes
112540_133,1125401,1125401133,1125401121,1125401260,1125401124,1125401124,1125401187,1125401260,yes
112540_129,1125401,1125401129,1125401247,1125401119,1125401134,1125401121,1125401117,1125401247,yes
112540_206,1125402,1125402206,1125402229,1125402217,1125402302,1125402229,1125402217,1125402302,yes
112540_131,1125401,1125401131,1125401110,1125401121,1125401120,1125401261,1125401110,,yes
112540_143,1125402,1125402143,1125402152,1125402282,1125402301,1125402152,1125402144,1125402282,yes
112540_127,1125401,1125401127,1125401128,1125401111,1125401114,1125401128,1125401111,1125401114,yes
112540_245,1125401,1125401245,1125401136,1125401197,1125401190,1125401136,1125401197,1125401204,yes
112540_165,1125402,1125402165,1125402131,1125402636,1125402790,1125402311,1125402366,1125402970,yes
112540_255,1125401,1125401255,1125401197,1125401199,1125401202,1125401108,1125401202,1125401253,yes
112540_338,1125403,1125403338,1125403316,1125403172,1125403320,1125403172,1125403320,1125403316,yes
112540_164,1125403,1125403164,1125403237,1125403166,1125403158,1125403237,1125403176,1125403158,yes
112540_246,1125401,1125401246,1125401262,1125401135,,1125401252,1125401262,1125401254,yes
112540_136,1125401,1125401136,1125401111,1125401222,1125401123,1125401111,1125401222,1125401123,yes
112540_132,1125402,1125402132,1125402107,1125402118,1125402247,1125402107,1125402118,,yes
112540_191,1125403,1125403191,1125403203,1125403122,1125403183,1125403203,1125403122,1125403183,yes
112540_239,1125402,1125402239,1125402187,1125402124,1125402260,1125402254,1125402244,1125402105,yes
112540_118,1125402,1125402118,1125402134,1125402241,,1125402134,1125402132,,yes
112540_199,1125403,1125403199,1125403261,1125403186,1125403132,1125403261,1125403186,1125403132,yes
112540_312,1125403,1125403312,1125403138,1125403300,1125403309,1125403138,1125403300,1125403141,yes
112540_198,1125403,1125403198,1125403190,1125403202,1125403114,1125403202,1125403123,1125403200,yes
112540_125,1125402,1125402125,1125402104,1125402123,,1125402104,1125402123,,yes
112540_126,1125401,1125401126,1125401249,1125401119,,1125401119,1125401131,1125401117,yes
112540_276,1125402,1125402276,1125402152,1125402290,1125402143,1125402152,1125402290,1125402143,yes
112540_270,1125401,1125401270,1125401157,1125401300,1125401285,1125401300,1125401148,1125401157,yes
112540_183,1125403,1125403183,1125403720,1125403707,1125403251,1125403191,1125403122,1125403203,yes
112540_224,1125403,1125403224,1125403236,1125403337,1125403313,1125403176,1125403313,1125403223,yes
112540_162,1125402,1125402162,1125402348,1125402320,1125402167,1125402326,1125402167,1125402332,yes
112540_104,1125403,1125403104,1125403254,1125403105,,1125403125,1125403254,1125403105,yes
112540_155,1125402,1125402155,1125402152,1125402272,1125402290,1125402272,,,yes
112540_263,1125401,1125401263,1125401252,1125401260,1125401256,1125401181,1125401256,1125401265,yes
112540_238,1125401,1125401238,1125401265,,,1125401265,1125401105,1125401104,yes
112540_197,1125403,1125403197,1125403247,1125403184,,1125403184,1125403204,,yes
112540_261,1125401,1125401261,1125401199,1125401197,1125401131,1125401199,1125401197,1125401131,yes
112540_121,1125402,1125402121,1125402116,1125402131,1125402135,1125402116,1125402131,1125402135,yes
112540_113,1125403,1125403113,1125403260,1125403135,1125403254,1125403254,1125403265,1125403260,yes
112540_195,1125403,1125403195,1125403251,1125403199,,1125403201,1125403202,1125403198,yes
112540_200,1125401,1125401200,1125401180,1125401201,1125401245,1125401180,1125401201,1125401112,yes
112540_154,1125402,1125402154,1125402291,1125402266,1125402149,1125402291,,,yes
112540_168,1125402,1125402168,1125402301,1125402282,1125402290,1125402301,1125402282,1125402290,yes
112540_227,1125403,1125403227,1125403345,1125403223,1125403344,1125403313,1125403176,1125403237,yes
112540_187,1125403,1125403187,1125403256,1125403181,1125403254,1125403256,1125403133,1125403124,yes
112540_193,1125403,1125403193,1125403347,1125403323,1125403326,1125403347,1125403176,1125403323,yes
112540_262,1125401,1125401262,1125401252,1125401254,1125401246,1125401246,1125401243,1125401254,yes
112540_122,1125403,1125403122,1125403191,1125403183,1125403203,1125403191,1125403183,1125403203,yes
112540_128,1125401,1125401128,1125401112,1125401108,1125401131,1125401109,1125401111,1125401106,yes
112540_123,1125403,1125403123,1125403125,1125403115,,1125403125,1125403115,,yes
112540_160,1125401,1125401160,1125401167,1125401165,1125401322,1125401165,1125401322,1125401225,yes
112540_124,1125403,1125403124,1125403239,1125403187,1125403260,1125403252,1125403105,1125403259,yes
112540_181,1125403,1125403181,1125403256,1125403254,,1125403256,1125403254,,yes
112540_229,1125402,1125402229,1125402206,1125402214,1125402302,1125402206,1125402214,1125402302,yes
112540_335,1125403,1125403335,1125403167,1125403311,1125403339,1125403332,1125403176,1125403223,yes
112540_105,1125403,1125403105,1125403252,1125403104,1125403259,1125403252,1125403104,1125403259,yes
112540_241,1125401,1125401241,1125401251,1125401122,1125401109,1125401251,1125401109,1125401112,yes
112540_279,1125401,1125401279,1125401300,1125401148,1125401283,1125401300,1125401285,1125401148,yes
112540_257,1125402,1125402257,1125402114,1125402112,1125402108,1125402116,1125402114,1125402203,yes
112540_116,1125401,1125401116,1125401112,1125401108,1125401109,1125401121,1125401131,1125401120,yes
112540_320,1125403,1125403320,1125403338,1125403316,1125403223,1125403338,1125403316,1125403223,yes
112540_107,1125402,1125402107,1125402247,1125402132,,1125402132,1125402247,,yes
112540_114,1125403,1125403114,1125403190,1125403128,1125403121,1125403111,1125403127,1125403128,yes
112543_161,1125431,1125431161,1125431154,,,1125431143,,,yes
112543_108,1125431,1125431108,1125431160,1125431148,1125431152,1125431160,1125431138,1125431134,yes
112543_112,1125431,1125431112,1125431106,1125431156,1125431105,1125431106,1125431156,1125431105,yes
112543_101,1125431,1125431101,1125431143,1125431119,1125431154,1125431143,1125431154,1125431119,yes
112543_148,1125431,1125431148,1125431108,1125431119,,1125431154,1125431108,1125431134,yes
112543_158,1125431,1125431158,1125431166,1125431126,1125431136,1125431166,1125431143,1125431136,yes
112543_144,1125431,1125431144,1125431154,1125431143,1125431101,1125431145,1125431101,1125431143,yes
112543_162,1125431,1125431162,1125431104,1125431158,1125431333,1125431104,1125431158,1125431155,yes
112543_107,1125431,1125431107,1125431144,1125431124,1125431105,1125431144,1125431105,1125431124,yes
112543_183,1125431,1125431183,1125431151,1125431154,1125431171,1125431151,1125431105,1125431110,yes
112543_146,1125431,1125431146,1125431124,1125431139,1125431125,1125431124,1125431139,1125431125,yes
112543_143,1125431,1125431143,1125431101,1125431154,1125431119,1125431101,1125431119,1125431154,yes
112543_154,1125431,1125431154,1125431101,1125431119,,1125431101,1125431119,,yes
112543_152,1125431,1125431152,1125431143,,,1125431101,1125431119,1125431143,yes
112543_137,1125431,1125431137,1125431111,1125431108,1125431134,1125431111,1125431115,1125431108,yes
112543_128,1125431,1125431128,1125431102,1125431124,1125431154,1125431102,1125431124,1125431154,yes
112544_112,1125441,1125441112,1125441136,1125441162,1125441104,1125441136,1125441104,1125441162,yes
112544_147,1125441,1125441147,1125441135,1125441136,1125441159,1125441140,1125441137,1125441148,yes
112544_142,1125441,1125441142,1125441151,1125441167,1125441158,1125441158,1125441151,1125441168,yes
112544_136,1125441,1125441136,1125441112,1125441104,1125441162,1125441112,1125441104,,yes
112544_146,1125441,1125441146,1125441113,1125441128,1125441165,1125441174,1125441113,1125441128,yes
112544_149,1125441,1125441149,1125441137,1125441127,,1125441132,1125441127,,yes
112544_174,1125441,1125441174,1125441124,1125441146,1125441148,1125441147,1125441148,1125441124,yes
112544_169,1125441,1125441169,1125441143,1125441137,1125441172,1125441143,1125441137,1125441172,yes
112544_148,1125441,1125441148,1125441174,1125441124,,1125441174,1125441128,1125441124,yes
112545_301,1125452,1125452301,1125452293,1125452143,,1125452293,1125452143,,yes
112545_203,1125452,1125452203,1125452253,1125452197,1125452106,1125452130,1125452197,1125452129,yes
112545_107,1125452,1125452107,1125452194,1125452248,1125452110,1125452194,1125452248,1125452110,yes
112545_270,1125451,1125451270,1125451140,1125451146,1125451174,1125451140,1125451146,1125451174,yes
112545_130,1125452,1125452130,1125452301,1125452246,,1125452121,1125452246,1125452197,yes
112545_181,1125451,1125451181,1125451178,1125451186,1125451174,1125451186,1125451174,1125451178,yes
112545_250,1125452,1125452250,1125452214,1125452107,1125452109,1125452214,1125452107,1125452237,yes
112545_307,1125452,1125452307,1125452149,1125452284,1125452192,1125452149,1125452168,1125452192,yes
112545_210,1125452,1125452210,1125452127,1125452126,1125452253,1125452126,1125452127,1125452101,yes
112545_231,1125452,1125452231,1125452239,1125452980,,1125452106,1125452980,,yes
112545_258,1125452,1125452258,1125452107,1125452110,1125452111,1125452249,1125452321,1125452346,yes
112545_343,1125451,1125451343,1125451168,1125451342,1125451189,1125451168,1125451342,1125451189,yes
112545_297,1125451,1125451297,1125451137,1125451158,1125451289,1125451181,1125451189,1125451137,yes
112545_322,1125452,1125452322,1125452171,1125452152,1125452301,1125452270,1125452152,1125452138,yes
112545_141,1125451,1125451141,1125451261,1125451138,1125451191,1125451138,1125451301,1125451261,yes
112545_282,1125452,1125452282,1125452180,1125452169,1125452176,1125452180,1125452169,1125452176,yes
112545_171,1125451,1125451171,1125451166,,,1125451166,,,yes
112545_304,1125452,1125452304,1125452117,1125452179,1125452104,1125452117,1125452197,1125452104,yes
112545_215,1125451,1125451215,1125451180,1125451202,1125451294,1125451180,1125451202,1125451294,yes
112545_303,1125451,1125451303,1125451156,1125451293,1125451301,1125451152,1125451143,1125451321,yes
112545_125,1125451,1125451125,1125451289,1125451189,1125451182,1125451289,1125451158,1125451189,yes
112545_256,1125452,1125452256,1125452244,1125452248,1125452214,1125452244,1125452248,1125452194,yes
112545_191,1125451,1125451191,1125451301,1125451293,1125451270,1125451178,1125451238,1125451301,yes
112545_180,1125451,1125451180,1125451215,1125451202,1125451168,1125451168,1125451183,1125451202,yes
112545_140,1125451,1125451140,1125451270,1125451146,1125451181,1125451270,1125451146,1125451181,yes
112545_295,1125452,1125452295,1125452289,1125452168,1125452343,1125452238,1125452289,1125452179,yes
112545_147,1125451,1125451147,1125451190,1125451136,1125451179,1125451136,1125451190,1125451179,yes
112545_148,1125451,1125451148,1125451189,1125451186,1125451174,1125451168,1125451188,1125451181,yes
112545_192,1125451,1125451192,1125451307,1125451149,1125451284,1125451307,1125451284,1125451342,yes
112545_186,1125451,1125451186,1125451178,1125451174,1125451270,1125451178,1125451270,1125451174,yes
112545_294,1125451,1125451294,1125451215,1125451184,1125451180,1125451186,1125451174,1125451176,yes
112545_315,1125452,1125452315,1125452178,1125452186,1125452174,1125452168,1125452178,1125452186,yes
112545_284,1125451,1125451284,1125451314,1125451307,,1125451168,1125451343,1125451314,yes
112545_222,1125452,1125452222,1125452256,1125452318,1125452110,1125452110,1125452318,1125452206,yes
112545_223,1125452,1125452223,1125452265,1125452320,1125452326,1125452127,1125452253,1125452342,yes
112545_182,1125451,1125451182,1125451168,1125451175,1125451189,1125451186,1125451175,1125451289,yes
112545_168,1125451,1125451168,1125451343,1125451189,1125451342,1125451188,1125451343,1125451174,yes
112548_123,1125482,1125482123,1125482105,1125482121,1125482119,1125482127,1125482124,1125482122,yes
112548_125,1125482,1125482125,1125482120,1125482102,,1125482120,,,yes
112548_119,1125482,1125482119,1125482105,1125482128,1125482124,1125482123,1125482122,1125482129,yes
112548_120,1125482,1125482120,1125482125,1125482126,1125482103,1125482125,1125482106,1125482118,yes
112548_108,1125482,1125482108,1125482129,1125482118,1125482104,1125482118,1125482107,1125482106,yes
112548_110,1125482,1125482110,1125482120,1125482103,1125482124,1125482113,1125482129,1125482120,yes
112548_126,1125482,1125482126,1125482107,1125482104,1125482108,1125482108,,1125482118,yes
112548_122,1125482,1125482122,1125482111,1125482128,1125482123,1125482111,1125482123,1125482105,yes
112549_155,1125491,1125491155,1125491181,1125491119,1125491115,1125491148,1125491115,1125491181,yes
112549_146,1125491,1125491146,1125491109,1125491180,1125491165,1125491180,1125491165,1125491155,yes
112549_151,1125491,1125491151,1125491181,1125491169,1125491101,1125491133,1125491146,1125491127,yes
112549_185,1125491,1125491185,1125491160,1125491115,1125491181,1125491160,1125491115,1125491181,yes
112549_163,1125491,1125491163,1125491162,1125491175,1125491160,1125491162,1125491141,1125491175,yes
112549_109,1125491,1125491109,1125491107,1125491171,1125491101,1125491171,1125491107,1125491119,yes
112549_152,1125491,1125491152,1125491119,1125491109,1125491171,1125491101,1125491181,1125491160,yes
112549_104,1125491,1125491104,1125491119,1125491175,1125491180,,,,yes
112549_119,1125491,1125491119,1125491160,1125491181,1125491171,1125491181,1125491160,1125491115,yes
112549_171,1125491,1125491171,1125491109,1125491181,1125491119,1125491150,1125491109,1125491119,yes
112549_181,1125491,1125491181,1125491160,1125491115,1125491105,1125491160,1125491115,1125491105,yes
112549_105,1125491,1125491105,1125491181,1125491177,1125491115,1125491181,1125491117,1125491119,yes
112549_120,1125491,1125491120,1125491161,1125491182,1125491102,1125491102,1125491161,1125491182,yes
112549_174,1125491,1125491174,1125491168,1125491166,1125491188,1125491168,1125491188,,yes
112549_161,1125491,1125491161,1125491120,1125491102,1125491182,1125491120,1125491102,1125491182,yes
112549_137,1125491,1125491137,1125491103,1125491120,1125491182,1125491103,1125491182,1125491161,yes
112549_131,1125491,1125491131,1125491147,1125491128,,1125491128,,,yes
112549_112,1125491,1125491112,1125491110,1125491143,1125491106,1125491120,,1125491143,yes
112549_108,1125491,1125491108,1125491135,1125491120,,1125491135,1125491120,1125491153,yes
112549_176,1125491,1125491176,1125491198,1125491190,,1125491198,1125491190,,yes
112549_153,1125491,1125491153,1125491161,1125491135,1125491138,1125491144,1125491138,1125491103,yes
112549_110,1125491,1125491110,1125491112,1125491126,1125491164,1125491159,1125491172,1125491112,yes
112549_142,1125491,1125491142,1125491164,1125491170,1125491191,1125491191,1125491170,1125491164,yes
112549_102,1125491,1125491102,1125491161,1125491197,1125491169,1125491120,1125491159,,yes
112549_157,1125491,1125491157,1125491161,1125491103,1125491159,1125491120,1125491101,1125491174,yes
112549_106,1125491,1125491106,1125491197,1125491190,1125491103,1125491197,1125491103,1125491110,yes
112551_172,1125511,1125511172,1125511176,1125511163,1125511153,1125511166,1125511141,1125511135,yes
112551_115,1125511,1125511115,1125511136,1125511133,,1125511136,1125511133,,yes
112551_169,1125511,1125511169,1125511158,1125511161,1125511160,1125511161,1125511158,1125511160,yes
112551_159,1125511,1125511159,1125511146,1125511151,1125511138,1125511135,,,yes
112551_162,1125511,1125511162,1125511169,1125511158,1125511159,1125511169,1125511158,1125511160,yes
112551_173,1125511,1125511173,1125511119,1125511108,1125511174,1125511119,1125511163,1125511174,yes
112551_134,1125511,1125511134,1125511143,1125511153,1125511145,1125511125,1125511166,1125511145,yes
