fs_classroom,s_merge_id,treatment,subdistrict,bs_specialchild,es_phase2_cohort,el_cohort2_cmsize,el_religion,split_status,merge_status,fs_school_id,fl,classroom_id,fs_student_id,girls_school,girls_section,boys_section,bs_male,bs_male_share,bs_age,bs_working_mom,bs_working_dad,bs_siblings,bs_with_mom,bs_with_dad,high_eyes,bs_score_eye_sd,high_raven,bs_score_raven_sd,high_math,high_bangla,bs_parenting_dad_sd,bs_parenting_mom_sd,bt_raven_avg_sd,bt_compclass_avg_m_sd,bt_compclass_avg_b_sd,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1127643,112764_721,control,Raipura Upazila,No,no,124,Non-muslim,No,No,112764,1,1127642,1127643230,no,0,0,yes,.4354838709677419,11,no,yes,1,yes,yes,no,-.6596747588586495,no,-.6860970173768689,yes,no,-2.16069551847881,.442388991863028,3.149546101703767,.8965743720135092,.119055531298131,1127643238,1127643237,1127643244,1127643238,1127643244,1127643237
1127722,112772_122,control,Raipura Upazila,No,no,96,Muslim,No,No,112772,1,1127721,1127722236,no,1,0,no,0,12,no,yes,1,yes,yes,no,-1.643296943942528,no,-.6860970173768689,no,no,.9814001656859502,2.072133424584256,1.922635581690483,.8965743720135092,.119055531298131,1127722235,1127722228,1127722270,1127722254,1127722258,1127722257
1127731,112773_149,control,Raipura Upazila,No,no,135,Muslim,No,No,112773,1,1127731,1127731252,no,0,0,yes,.6444444444444445,12,no,yes,1,yes,no,no,-.1678636663167099,yes,.476661272677293,yes,no,.1958762446447604,-.3724832244975866,1.58802362168686,.8965743720135092,-1.194890866061825,1127731254,1127731266,1127731205,1127731266,1127731258,1127731205
1127762,112776_207,treatment,Raipura Upazila,No,no,115,Muslim,No,No,112776,1,1127762,1127762231,no,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.703396821698936,.8965743720135092,.9857689723976364,1127762221,1127762232,1127762285,1127762285,1127762232,1127762221
1127771,112777_217,treatment,Raipura Upazila,No,no,114,Muslim,No,No,112777,1,1127771,1127771231,no,0,0,no,.5175438596491229,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.926471461701352,.4142764573568108,.119055531298131,1127771228,1127771247,1127771241,1127771245,1127771251,1127771241
1127791,112779_715,treatment,Raipura Upazila,No,no,83,Muslim,No,No,112779,1,1127791,1127791262,no,0,0,no,.5301204819277109,13,no,yes,4,yes,yes,no,-1.151485851400589,no,-.9767865898904095,yes,no,.5886382051653558,.442388991863028,2.368784861695313,.0082728925171823,.119055531298131,1127791250,1127791230,1127791241,1127791271,1127791250,1127791236
1127841,112784_130,control,Raipura Upazila,No,no,88,Muslim,No,No,112784,1,1127841,1127841271,no,1,0,no,0,13,no,yes,2,yes,yes,yes,.8157585187671692,yes,1.348729990217914,yes,yes,.5886382051653558,.8498251000433344,1.476486301685652,-.4358778472309812,.9857689723976364,1127841259,1127841269,,1127841259,1127841269,
1127851,112785_130,control,Raipura Upazila,No,no,120,Muslim,Yes,No,112785,1,1127851,1127851218,no,0,1,yes,1,12,no,yes,2,no,yes,no,-.6596747588586495,yes,.1859717001637525,no,no,-2.16069551847881,.0349528836827207,3.261083421704974,.8965743720135092,.119055531298131,1127851263,1127851261,1127851223,1127851223,1127851262,
1127863,112786_143,treatment,Raipura Upazila,No,no,63,Muslim,Yes,No,112786,1,1127861,1127863231,no,0,0,no,.4285714285714285,12,no,no,4,yes,yes,no,-.1678636663167099,yes,.1859717001637525,no,no,-1.767933557958214,-1.594791549038507,1.58802362168686,.8965743720135092,.1931681194124121,1127863204,1127863216,1127863252,1127863204,1127863216,1127863252
1127892,112789_141,control,Raipura Upazila,No,yes,57,Muslim,Yes,No,112789,1,1127892,1127892238,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.704856877840661,-1.699501956729889,.119055531298131,1127892216,1127892204,1127892202,1127892235,1127892248,1127892239
1127902,112790_196,treatment,Raipura Upazila,No,yes,197,Muslim,No,Yes,112790,1,1127901,1127902253,no,0,0,no,.5329949238578681,14,no,yes,3,yes,yes,no,-.1678636663167099,yes,2.220798707758536,no,yes,.5886382051653558,.442388991863028,1.08529261546399,-1.255351216981725,.119055531298131,1127902275,1127902268,1127902221,1127902206,1127902267,1127902205
1127921,112792_116,treatment,Raipura Upazila,No,no,96,Muslim,No,No,112792,1,1127921,1127921238,no,0,0,no,.4791666666666667,12,no,yes,3,yes,yes,no,-.6596747588586495,yes,1.348729990217914,yes,yes,.1958762446447604,2.072133424584256,.9187997016796136,.8965743720135092,-.5782676607265537,1127921226,1127921221,,1127921235,1127921237,1127921221
1127931,112793_159,treatment,Raipura Upazila,No,no,81,Muslim,No,No,112793,1,1127931,1127931210,no,0,0,no,.382716049382716,12,no,no,5,yes,yes,no,-.1678636663167099,yes,.7673508451908334,no,no,2.159686047247735,.8498251000433344,1.811098261689275,.4524236322653458,1.757204752536602,1127931236,1127931201,1127931224,1127931236,1127931225,1127931201
1127941,112794_140,control,Raipura Upazila,No,yes,106,Muslim,No,No,112794,1,1127941,1127941232,no,0,1,yes,1,13,no,yes,2,yes,yes,no,-.1678636663167099,no,-1.55816573491749,no,yes,1.374162126206546,1.257261208223642,.8622179754615749,.5212517420109287,-.6735453216870951,,,,1127941256,,
1127951,112795_124,treatment,Raipura Upazila,No,no,68,Muslim,No,No,112795,1,1127951,1127951238,no,0,0,yes,.3823529411764706,12,no,yes,4,yes,yes,no,-.6596747588586495,yes,.1859717001637525,no,no,-.1968857158758349,.0349528836827207,1.811098261689275,.4524236322653458,.4644234280229064,1127951235,1127951250,1127951217,1127951235,1127951250,1127951217
1127952,112795_146,treatment,Raipura Upazila,No,no,68,Muslim,No,No,112795,1,1127951,1127952224,no,0,0,no,.3823529411764706,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.811098261689275,.4524236322653458,.4644234280229064,1127952211,1127952239,1127952225,1127952239,1127952225,1127952243
1127971,112797_120,treatment,Raipura Upazila,No,no,34,Muslim,No,No,112797,1,1127971,1127971218,no,0,0,yes,.4411764705882353,13,no,yes,3,yes,yes,yes,.3239474262252297,yes,.7673508451908334,no,no,-1.375171597437619,-.779919332677893,.5841877416759905,-1.768330066475472,.119055531298131,1127971214,1127971220,,1127971220,1127971211,1127971203
1127982,112798_705,treatment,Raipura Upazila,No,no,64,Muslim,No,No,112798,1,1127981,1127982243,yes,1,0,no,0,12,no,yes,2,yes,yes,no,-.6596747588586495,no,-2.430234452458112,no,no,.5886382051653558,.442388991863028,1.699560941688067,.8965743720135092,.119055531298131,1127982213,1127982223,1127982224,1127982213,1127982214,
1128191,112819_138,control,Raipura Upazila,No,no,94,Muslim,No,No,112819,1,1128191,1128191216,no,1,0,no,0,12,no,yes,1,yes,yes,yes,.3239474262252297,no,-.104717872349788,yes,yes,-.1968857158758349,.0349528836827207,1.476486301685652,.4524236322653458,.8904913114370949,1128191218,1128191244,1128191234,1128191218,1128191234,1128191208
1128192,112819_716,control,Raipura Upazila,No,no,94,Muslim,No,No,112819,1,1128191,1128192221,no,1,0,no,0,12,no,yes,6,yes,yes,no,-1.643296943942528,yes,1.348729990217914,no,no,-2.94621943952,-1.594791549038507,1.476486301685652,.4524236322653458,.8904913114370949,1128192228,1128192222,1128192225,1128192225,1128192228,1128192209
1128201,112820_117,treatment,Shibpur Upazila,No,no,89,Muslim,No,No,112820,1,1128201,1128201229,no,0,0,yes,.5280898876404494,12,no,yes,1,yes,yes,yes,.3239474262252297,yes,.7673508451908334,no,no,.1958762446447604,.0349528836827207,2.368784861695313,.4524236322653458,.119055531298131,1128201201,1128201203,1128201217,1128201206,1128201221,1128201223
1128301,112830_167,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301208,no,0,0,no,.4196428571428572,12,no,yes,1,yes,yes,no,-1.151485851400589,yes,.7673508451908334,yes,yes,.5886382051653558,1.257261208223642,2.368784861695313,.8965743720135092,.8904913114370949,1128301241,1128301283,1128301209,1128301283,1128301282,
1128321,112832_101,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128321220,no,0,0,yes,.3698630136986301,12,no,yes,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,yes,-.5896476763964293,-.779919332677893,2.145710221692898,.4524236322653458,.119055531298131,1128321221,1128321211,1128321226,1128321221,1128321224,1128321226
1128351,112835_146,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128352,1128351201,no,0,0,no,.7209302325581395,12,no,yes,1,yes,yes,yes,.3239474262252297,yes,1.348729990217914,yes,yes,-.1968857158758349,.8498251000433344,3.261083421704974,.8965743720135092,.8904913114370949,1128351202,1128351212,1128351203,1128351221,1128351227,1128351203
1128352,112835_148,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352234,no,0,0,yes,.4769230769230769,12,no,yes,1,yes,yes,yes,1.799380703851048,yes,1.348729990217914,yes,yes,-.1968857158758349,-.3724832244975866,4.822605901721881,.8965743720135092,.119055531298131,1128352206,1128352265,1128352218,1128352218,,
1128371,112837_118,treatment,Shibpur Upazila,No,no,52,Muslim,No,No,112837,1,1128371,1128371233,no,0,0,yes,.8653846153846154,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.141874341682029,-1.768330066475472,.119055531298131,1128371212,1128371211,,1128371212,1128371206,
1128391,112839_146,control,Shibpur Upazila,No,no,100,Muslim,No,Yes,112839,1,1128391,1128391238,no,0,0,yes,.59,12,no,yes,1,yes,yes,yes,.8157585187671692,no,-.3954074448633285,yes,yes,1.374162126206546,.8498251000433344,3.372620741706182,-.8800285869791445,.9857689723976364,1128391206,1128391210,1128391235,1128391235,1128391210,1128391206
1128392,112839_188,control,Shibpur Upazila,No,yes,100,Muslim,No,Yes,112839,1,1128391,1128392223,no,0,0,no,.59,11,no,yes,1,yes,yes,no,-.6596747588586495,no,-.6860970173768689,yes,no,.1958762446447604,.8498251000433344,2.646815095480898,-.3670497374853982,.119055531298131,1128392205,1128392219,1128392241,1128392205,1128392224,1128392241
1128412,112841_118,control,Shibpur Upazila,No,no,60,Muslim,No,No,112841,1,1128411,1128412234,no,0,0,no,.45,12,no,yes,1,yes,yes,yes,.3239474262252297,yes,1.348729990217914,no,yes,.5886382051653558,1.257261208223642,1.364948981684444,.8965743720135092,.119055531298131,1128412227,1128412203,1128412231,1128412203,1128412231,
1128421,112842_158,control,Shibpur Upazila,No,no,69,Muslim,No,No,112842,1,1128421,1128421218,no,0,0,no,.391304347826087,12,no,yes,2,yes,yes,yes,1.307569611309109,yes,1.639419562731455,no,no,.5886382051653558,-.779919332677893,.4726504216747829,.8965743720135092,.9857689723976364,1128421213,1128421245,1128421237,1128421213,1128421237,
1128431,112843_145,treatment,Shibpur Upazila,No,no,71,Muslim,No,No,112843,1,1128431,1128431242,no,0,0,yes,.5211267605633803,12,no,yes,1,yes,yes,no,-.1678636663167099,yes,1.639419562731455,yes,yes,1.374162126206546,1.664697316403948,1.253411661683236,-.8800285869791445,.119055531298131,1128431243,1128431262,1128431225,1128431243,1128431262,1128431225
1128441,112844_130,treatment,Shibpur Upazila,No,no,90,Muslim,No,No,112844,1,1128441,1128441210,no,0,0,no,.5333333333333333,11,no,,1,yes,yes,no,-.6596747588586495,no,-.6860970173768689,no,no,1.50508277971341,2.072133424584256,1.699560941688067,-.8800285869791445,.119055531298131,1128441218,1128441226,1128441203,1128441202,1128441212,1128441229
1128481,112848_131,treatment,Shibpur Upazila,No,no,69,Muslim,No,No,112848,1,1128481,1128481254,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.591859501697729,.8965743720135092,.9857689723976364,1128481248,1128481250,,1128481227,1128481225,1128481229
1128491,112849_106,control,Shibpur Upazila,No,no,47,Muslim,No,No,112849,1,1128491,1128491221,yes,1,0,no,0,12,yes,,0,no,no,yes,.8157585187671692,yes,.1859717001637525,no,yes,-1.375171597437619,-1.594791549038507,.4726504216747829,-1.324179326727308,.9857689723976364,1128491220,1128491214,,1128491220,1128491214,
1128531,112853_108,control,Shibpur Upazila,No,no,57,Muslim,No,No,112853,1,1128531,1128531206,no,0,0,yes,.3684210526315789,14,no,yes,9,yes,yes,no,-.1678636663167099,yes,.7673508451908334,no,no,-1.767933557958214,-.779919332677893,2.145710221692898,-.4358778472309812,.8904913114370949,1128531207,1128531215,,1128531207,1128531215,
1128541,112854_185,control,Shibpur Upazila,No,yes,84,Muslim,No,No,112854,1,1128541,1128541211,no,0,0,yes,.4285714285714285,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.754516535471236,.5212517420109287,.119055531298131,1128541213,1128541252,1128541251,1128541250,1128541213,1128541252
1128551,112855_135,treatment,Shibpur Upazila,No,no,65,Muslim,No,No,112855,1,1128551,1128551225,no,0,0,yes,.5230769230769231,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,.4726504216747829,.8965743720135092,.119055531298131,1128551212,1128551219,1128551500,1128551204,1128551208,1128551213
1128581,112858_195,control,Shibpur Upazila,No,yes,47,Muslim,Yes,No,112858,1,1128581,1128581250,no,0,0,no,.4042553191489361,12,no,yes,1,yes,no,yes,.3239474262252297,yes,1.058040417704374,yes,yes,.1958762446447604,.0349528836827207,1.08529261546399,.5212517420109287,.119055531298131,1128581238,1128581221,1128581202,1128581222,1128581249,1128581238
1128584,112858_287,control,Shibpur Upazila,No,yes,42,Muslim,Yes,No,112858,1,1128584,1128584207,no,0,0,yes,.4761904761904762,13,no,yes,1,yes,yes,yes,1.799380703851048,yes,1.058040417704374,yes,no,1.374162126206546,-1.1873554408582,2.423740455478482,.0771010022627653,.8904913114370949,1128584225,1128584230,1128584224,1128584239,1128584211,1128584222
1128841,112884_145,treatment,Shibpur Upazila,No,no,68,Muslim,No,No,112884,1,1128841,1128841251,yes,1,0,no,0,11,no,,4,yes,no,no,-.1678636663167099,yes,1.348729990217914,no,yes,.1958762446447604,-.3724832244975866,.9187997016796136,.8965743720135092,-.3281774249623179,1128841222,1128841237,,1128841205,1128841222,1128841237
1341191,134119_101,control,Raipura Upazila,No,no,92,Muslim,No,No,134119,1,1341191,1341191233,no,0,1,yes,1,13,no,,2,yes,no,yes,.3239474262252297,yes,.476661272677293,yes,no,.1958762446447604,-1.1873554408582,3.818770021711013,-.8800285869791445,.119055531298131,,,,1341191219,1341191203,1341191253
1346301,134630_102,control,Belabo Upazila,No,no,84,Muslim,No,No,134630,1,1346301,1346301221,no,0,0,no,.5952380952380952,11,no,yes,1,yes,yes,no,-1.151485851400589,no,-1.848855307431031,no,yes,-.9824096369170248,-.779919332677893,3.038008781702559,-1.768330066475472,.9857689723976364,1346301224,1346301241,1346301222,1346301241,1346301246,1346301245
1370211,137021_152,treatment,Monohardi Upazila,No,no,67,Muslim,No,No,137021,1,1370211,1370211245,no,0,0,no,.4626865671641791,13,no,yes,1,yes,yes,yes,2.291191796392988,yes,1.348729990217914,yes,yes,-.9824096369170248,-.3724832244975866,2.926471461701352,.4524236322653458,.9857689723976364,1370211244,1370211243,1370211220,1370211220,1370211243,1370211234
1125381,112538_146,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381224,no,0,0,no,.4528301886792453,11,no,yes,4,no,yes,yes,.3239474262252297,yes,1.348729990217914,yes,yes,.5886382051653558,.0349528836827207,1.476486301685652,.8965743720135092,-.0569221163518237,1125381223,1125381226,1125381227,1125381201,1125381202,1125381204
1125381,112538_109,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381221,no,0,0,no,.4528301886792453,13,no,no,4,yes,yes,no,-.1678636663167099,yes,1.348729990217914,no,yes,.5886382051653558,.0349528836827207,1.476486301685652,.8965743720135092,-.0569221163518237,1125381222,1125381226,1125381227,1125381201,1125381207,1125381218
1125381,112538_114,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381219,no,0,0,no,.4528301886792453,11,no,yes,4,yes,yes,no,-.6596747588586495,no,-.9767865898904095,yes,no,-.9824096369170248,-1.594791549038507,1.476486301685652,.8965743720135092,-.0569221163518237,1125381204,1125381202,1125381201,1125381201,1125381202,1125381204
1125381,112538_101,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381205,no,0,0,yes,.4528301886792453,12,no,no,2,yes,no,no,-.1678636663167099,yes,.476661272677293,no,yes,2.159686047247735,.442388991863028,1.476486301685652,.8965743720135092,-.0569221163518237,1125381203,1125381220,1125381217,1125381203,1125381208,1125381211
1125381,112538_131,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381211,no,0,0,yes,.4528301886792453,13,no,yes,2,yes,yes,no,-1.151485851400589,yes,.476661272677293,yes,no,-.5896476763964293,-.779919332677893,1.476486301685652,.8965743720135092,-.0569221163518237,1125381203,1125381205,1125381220,1125381203,1125381205,1125381212
1125381,112538_112,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381220,no,0,0,yes,.4528301886792453,12,yes,no,0,yes,no,no,-.6596747588586495,no,-.3954074448633285,no,no,.1958762446447604,1.257261208223642,1.476486301685652,.8965743720135092,-.0569221163518237,1125381236,1125381228,1125381212,1125381233,1125381203,1125381217
1125381,112538_144,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381201,no,0,0,no,.4528301886792453,11,yes,yes,1,yes,yes,yes,1.799380703851048,yes,1.058040417704374,yes,yes,.5886382051653558,.442388991863028,1.476486301685652,.8965743720135092,-.0569221163518237,1125381202,1125381204,1125381207,1125381202,1125381204,1125381218
1125381,112538_145,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381225,no,0,0,no,.4528301886792453,14,yes,yes,2,yes,yes,no,-1.151485851400589,no,-1.26747616240395,no,yes,-.9824096369170248,-1.1873554408582,1.476486301685652,.8965743720135092,-.0569221163518237,1125381241,1125381234,1125381240,1125381201,1125381202,1125381207
1125381,112538_103,treatment,Belabo Upazila,No,no,53,Non-muslim,No,No,112538,1,1125381,1125381204,no,0,0,no,.4528301886792453,11,no,yes,1,yes,yes,yes,.8157585187671692,yes,.1859717001637525,yes,yes,-.5896476763964293,.442388991863028,1.476486301685652,.8965743720135092,-.0569221163518237,1125381201,1125381202,1125381207,1125381201,1125381202,1125381213
1125381,112538_118,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381217,no,0,0,yes,.4528301886792453,12,no,yes,4,yes,yes,yes,.3239474262252297,yes,.7673508451908334,yes,yes,.1958762446447604,.0349528836827207,1.476486301685652,.8965743720135092,-.0569221163518237,1125381203,1125381220,1125381211,1125381205,1125381203,1125381220
1125381,112538_123,treatment,Belabo Upazila,No,yes,53,Muslim,No,No,112538,1,1125381,1125381215,no,0,0,yes,.4528301886792453,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.642979215470028,.5212517420109287,.119055531298131,1125381220,1125381239,1125381232,1125381203,1125381220,1125381239
1125381,112538_122,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381202,no,0,0,no,.4528301886792453,11,no,yes,2,yes,yes,no,-.1678636663167099,yes,.7673508451908334,yes,yes,.1958762446447604,.8498251000433344,1.476486301685652,.8965743720135092,-.0569221163518237,1125381201,1125381204,1125381224,1125381201,1125381204,1125381203
1125381,112538_116,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381218,no,0,0,no,.4528301886792453,11,no,yes,2,yes,yes,yes,.8157585187671692,no,-.3954074448633285,no,yes,-.1968857158758349,-.3724832244975866,1.476486301685652,.8965743720135092,-.0569221163518237,1125381213,1125381207,1125381201,1125381201,1125381202,1125381204
1125381,112538_127,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125381213,no,0,0,no,.4528301886792453,12,no,no,3,yes,yes,yes,.3239474262252297,no,-.3954074448633285,yes,yes,1.374162126206546,.0349528836827207,1.476486301685652,.8965743720135092,-.0569221163518237,1125381202,1125381201,1125381204,1125381204,1125381201,
1125381,112538_107,treatment,Belabo Upazila,No,yes,53,Muslim,No,No,112538,1,1125381,1125381222,no,0,0,no,.4528301886792453,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.642979215470028,.5212517420109287,.119055531298131,1125381227,1125381226,1125381221,1125381201,1125381204,1125381202
1125381,112538_105,treatment,Belabo Upazila,No,yes,53,Muslim,No,No,112538,1,1125381,1125381203,no,0,0,yes,.4528301886792453,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.642979215470028,.5212517420109287,.119055531298131,1125381205,1125381220,1125381212,1125381205,1125381210,1125381211
1125382,112538_143,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125382205,no,0,0,yes,.4528301886792453,12,no,yes,3,yes,yes,yes,.8157585187671692,yes,.476661272677293,yes,yes,.1958762446447604,1.257261208223642,1.476486301685652,.8965743720135092,-.0569221163518237,1125382202,1125382204,1125382224,1125382202,1125382204,1125382216
1125382,112538_115,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125382216,no,0,0,no,.4528301886792453,11,no,yes,2,yes,no,yes,.8157585187671692,no,-.104717872349788,no,yes,.1958762446447604,.442388991863028,1.476486301685652,.8965743720135092,-.0569221163518237,1125382212,1125382206,1125382211,1125382201,1125382207,1125382203
1125382,112538_110,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125382217,no,0,0,no,.4528301886792453,12,no,yes,1,yes,yes,no,-.1678636663167099,no,-.6860970173768689,no,no,-1.375171597437619,-1.594791549038507,1.476486301685652,.8965743720135092,-.0569221163518237,1125382201,1125382209,1125382221,1125382201,1125382207,1125382203
1125382,112538_132,treatment,Belabo Upazila,No,no,53,Non-muslim,No,No,112538,1,1125381,1125382210,no,0,0,yes,.4528301886792453,13,no,yes,1,yes,no,no,-.6596747588586495,yes,1.058040417704374,yes,no,.1958762446447604,-1.1873554408582,1.476486301685652,.8965743720135092,-.0569221163518237,1125382202,1125382204,1125382208,1125382202,1125382208,1125382204
1125382,112538_104,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125382203,no,0,0,no,.4528301886792453,11,no,yes,3,yes,yes,no,-.1678636663167099,yes,1.058040417704374,yes,yes,-.1968857158758349,-1.1873554408582,1.476486301685652,.8965743720135092,-.0569221163518237,1125382201,1125382207,1125382213,1125382201,1125382207,1125382213
1125382,112538_111,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125382202,no,0,0,yes,.4528301886792453,11,yes,yes,1,yes,yes,no,-1.151485851400589,yes,.476661272677293,yes,yes,.9814001656859502,.8498251000433344,1.476486301685652,.8965743720135092,-.0569221163518237,1125382204,1125382205,1125382208,1125382204,1125382205,
1125382,112538_139,treatment,Belabo Upazila,No,no,53,Muslim,No,No,112538,1,1125381,1125382207,no,0,0,no,.4528301886792453,12,no,yes,2,yes,yes,no,-.6596747588586495,yes,1.058040417704374,yes,yes,.9814001656859502,.442388991863028,1.476486301685652,.8965743720135092,-.0569221163518237,1125382211,1125382206,1125382201,1125382201,1125382203,1125382211
