fs_classroom,fs_school_id,fl,fs_student_id,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1127312,112731,1,1127312257,1127312235,1127312262,1127312244,1127312235,1127312255,1127312268
1127312,112731,1,1127312260,1127312249,1127312240,1127312238,,1127312245,1127312249
1127312,112731,1,1127312248,1127312255,1127312257,1127312263,1127312271,1127312272,1127312255
1127312,112731,1,1127312244,1127312235,1127312262,1127312257,1127312235,1127312255,1127312241
1127312,112731,1,1127312255,1127312263,1127312272,1127312248,1127312264,1127312271,1127312270
1127312,112731,1,1127312239,1127312238,1127312248,1127312253,1127312248,1127312253,1127312255
1127312,112731,1,1127312238,1127312239,1127312252,1127312248,1127312244,1127312257,1127312239
1127312,112731,1,1127312262,1127312244,1127312257,1127312255,1127312257,1127312255,1127312244
1127312,112731,1,1127312264,1127312271,1127312270,1127312247,1127312270,1127312271,1127312247
1127312,112731,1,1127312269,1127312246,1127312251,1127312237,1127312246,1127312251,1127312271
1127312,112731,1,1127312253,1127312237,1127312246,1127312255,1127312271,1127312247,1127312237
1127312,112731,1,1127312236,1127312255,1127312272,1127312263,1127312264,1127312271,1127312270
1127312,112731,1,1127312254,1127312249,1127312268,1127312234,1127312268,1127312257,1127312255
1127312,112731,1,1127312246,1127312251,1127312248,1127312269,1127312251,1127312271,1127312269
1127312,112731,1,1127312266,1127312240,1127312241,1127312245,,,
1127322,112732,1,1127322213,1127322247,1127322216,1127322212,1127322247,1127322216,1127322212
1127322,112732,1,1127322244,1127322209,1127322245,1127322247,1127322245,1127322212,1127322247
1127322,112732,1,1127322208,1127322241,1127322228,1127322210,1127322212,1127322216,1127322213
1127322,112732,1,1127322238,1127322212,1127322242,,1127322212,,
1127322,112732,1,1127322220,1127322204,1127322224,,1127322204,1127322224,1127322212
1127322,112732,1,1127322207,1127322212,1127322248,1127322211,1127322212,1127322211,1127322213
1127322,112732,1,1127322222,1127322229,1127322236,1127322245,1127322229,1127322211,1127322238
1127322,112732,1,1127322237,1127322238,1127322232,1127322230,1127322238,1127322230,1127322234
1127322,112732,1,1127322243,1127322218,1127322231,1127322250,1127322247,1127322212,1127322232
1127322,112732,1,1127322215,1127322220,1127322225,1127322221,1127322220,1127322221,1127322225
1127322,112732,1,1127322217,1127322205,1127322221,1127322238,1127322205,1127322221,
1127322,112732,1,1127322224,1127322204,1127322220,,1127322220,1127322204,1127322212
1127322,112732,1,1127322229,1127322206,1127322222,1127322228,1127322211,1127322212,1127322222
1127322,112732,1,1127322233,1127322228,,,1127322221,1127322223,1127322228
1127322,112732,1,1127322206,1127322222,1127322229,1127322247,1127322222,1127322212,1127322229
1127322,112732,1,1127322221,1127322223,1127322214,,1127322223,1127322214,1127322212
1127322,112732,1,1127322232,1127322218,1127322243,1127322250,1127322228,1127322218,1127322243
1127341,112734,1,1127341233,1127341235,1127341274,1127341212,1127341274,1127341212,1127341237
1127341,112734,1,1127341216,1127341213,1127341267,1127341221,1127341221,1127341213,1127341250
1127341,112734,1,1127341237,1127341248,1127341212,1127341234,1127341248,1127341212,1127341229
1127341,112734,1,1127341261,1127341235,1127341268,1127341212,1127341212,1127341268,1127341207
1127341,112734,1,1127341262,1127341213,1127341201,1127341208,1127341208,1127341213,1127341216
1127341,112734,1,1127341255,1127341243,1127341205,1127341247,1127341212,1127341243,1127341205
1127341,112734,1,1127341208,1127341216,1127341221,1127341263,1127341251,1127341216,1127341221
1127341,112734,1,1127341251,1127341218,1127341230,1127341227,1127341230,1127341227,1127341218
1127341,112734,1,1127341268,1127341261,1127341248,1127341263,1127341248,1127341212,1127341261
1127341,112734,1,1127341209,1127341212,1127341258,1127341263,1127341258,1127341212,1127341263
1127341,112734,1,1127341250,1127341260,1127341217,,1127341212,1127341283,
1127341,112734,1,1127341245,1127341255,1127341247,1127341243,1127341202,1127341247,1127341204
1127341,112734,1,1127341257,1127341212,1127341258,1127341263,1127341212,1127341258,1127341263
1127341,112734,1,1127341214,1127341274,1127341207,1127341235,1127341207,1127341274,1127341235
1127341,112734,1,1127341231,1127341217,1127341229,1127341212,1127341269,1127341248,1127341258
1127341,112734,1,1127341218,1127341251,1127341227,1127341230,1127341227,1127341230,1127341251
1127341,112734,1,1127341204,1127341243,1127341255,1127341202,1127341255,1127341202,1127341243
1127341,112734,1,1127341221,1127341213,1127341216,1127341208,1127341267,1127341213,1127341216
1127341,112734,1,1127341259,1127341213,1127341221,1127341224,1127341213,1127341224,1127341221
1127341,112734,1,1127341227,1127341218,1127341251,1127341230,1127341251,1127341230,1127341218
1127341,112734,1,1127341263,1127341258,1127341215,1127341225,1127341258,1127341248,1127341212
1127341,112734,1,1127341207,1127341212,1127341235,1127341229,1127341235,1127341252,
1127341,112734,1,1127341234,1127341237,1127341212,1127341214,1127341212,1127341225,1127341215
1127341,112734,1,1127341206,1127341249,1127341210,1127341270,1127341210,1127341270,1127341249
1127341,112734,1,1127341266,1127341244,1127341205,1127341210,1127341244,1127341205,1127341202
1127341,112734,1,1127341235,1127341233,1127341207,1127341214,1127341207,1127341233,1127341212
1127341,112734,1,1127341229,1127341217,1127341247,1127341258,1127341248,1127341258,1127341202
1127341,112734,1,1127341274,1127341252,1127341219,1127341214,1127341252,1127341219,1127341214
1127341,112734,1,1127341267,1127341213,1127341216,1127341221,1127341221,1127341216,1127341213
1127341,112734,1,1127341210,1127341249,1127341254,1127341206,1127341206,1127341242,1127341249
1127341,112734,1,1127341253,1127341238,1127341243,1127341255,1127341202,1127341205,1127341244
1127341,112734,1,1127341269,1127341217,1127341258,1127341263,1127341229,1127341217,1127341225
1127341,112734,1,1127341244,1127341205,1127341210,1127341266,1127341205,1127341210,1127341266
1127353,112735,1,1127353236,1127353218,1127353215,1127353235,1127353218,1127353215,1127353243
1127353,112735,1,1127353243,1127353210,1127353241,1127353218,1127353210,1127353218,1127353241
1127353,112735,1,1127353226,1127353217,1127353233,1127353210,1127353243,1127353210,1127353217
1127353,112735,1,1127353223,1127353228,1127353214,1127353234,1127353214,1127353228,1127353218
1127353,112735,1,1127353218,1127353236,1127353215,1127353235,1127353220,1127353210,1127353243
1127353,112735,1,1127353212,1127353243,1127353217,1127353210,1127353243,1127353210,1127353231
1127353,112735,1,1127353240,1127353243,1127353231,1127353217,1127353243,1127353212,1127353228
1127353,112735,1,1127353215,1127353218,1127353236,1127353235,1127353218,1127353220,1127353243
1127353,112735,1,1127353214,1127353223,1127353228,1127353234,1127353234,1127353228,1127353223
1127353,112735,1,1127353221,1127353224,1127353220,1127353237,1127353237,1127353220,1127353233
1127353,112735,1,1127353227,1127353242,1127353211,1127353233,1127353220,1127353243,1127353237
1127353,112735,1,1127353231,1127353238,1127353243,1127353209,1127353243,1127353209,
1127353,112735,1,1127353229,1127353225,1127353239,1127353216,1127353218,1127353220,1127353243
1127353,112735,1,1127353219,1127353241,1127353235,1127353224,1127353230,1127353220,
1127353,112735,1,1127353228,1127353223,1127353214,1127353234,1127353223,1127353214,1127353218
1127353,112735,1,1127353242,1127353226,1127353211,1127353233,1127353220,1127353233,
1127361,112736,1,1127361204,1127361218,1127361219,1127361211,1127361218,1127361219,1127361207
1127361,112736,1,1127361220,1127361213,1127361215,1127361225,1127361202,1127361207,1127361224
1127361,112736,1,1127361203,1127361204,1127361222,,1127361207,1127361204,1127361222
1127361,112736,1,1127361215,1127361225,1127361221,1127361204,1127361225,1127361207,1127361224
1127361,112736,1,1127361206,1127361201,,,1127361201,,
1127361,112736,1,1127361217,1127361227,1127361208,1127361210,1127361227,1127361208,1127361210
1127361,112736,1,1127361205,1127361203,1127361201,1127361222,1127361222,1127361203,1127361225
1127361,112736,1,1127361214,1127361208,1127361201,1127361225,1127361215,1127361221,1127361203
1127361,112736,1,1127361224,1127361215,1127361225,1127361207,1127361225,1127361215,1127361207
1127361,112736,1,1127361219,1127361211,1127361207,1127361218,1127361205,1127361207,1127361218
1127361,112736,1,1127361221,1127361225,1127361207,1127361215,1127361225,1127361207,1127361215
1127361,112736,1,1127361226,1127361222,1127361204,1127361201,1127361208,1127361225,1127361201
1127362,112736,1,1127362230,1127362213,1127362223,1127362215,1127362215,1127362210,1127362223
1127362,112736,1,1127362203,1127362215,1127362223,1127362212,1127362212,1127362215,1127362223
1127362,112736,1,1127362228,1127362201,1127362229,1127362207,1127362201,1127362208,1127362217
1127362,112736,1,1127362207,1127362213,1127362215,1127362228,1127362215,1127362223,1127362217
1127362,112736,1,1127362213,1127362230,1127362217,1127362215,1127362229,1127362215,1127362201
1127362,112736,1,1127362215,1127362223,1127362203,1127362212,1127362212,1127362223,1127362203
1127362,112736,1,1127362212,1127362205,,1127362225,1127362215,1127362223,1127362203
1127362,112736,1,1127362201,1127362213,1127362220,1127362228,1127362210,1127362207,1127362213
1127362,112736,1,1127362208,1127362222,1127362206,1127362216,1127362222,1127362206,1127362228
1127381,112738,1,1127381203,1127381212,1127381220,,1127381220,1127381212,
1127381,112738,1,1127381207,1127381209,1127381221,1127381222,1127381209,1127381213,1127381219
1127381,112738,1,1127381215,1127381214,1127381219,,1127381214,1127381219,
1127381,112738,1,1127381222,1127381209,1127381219,1127381210,1127381201,1127381204,1127381206
1127381,112738,1,1127381214,1127381219,1127381215,1127381211,1127381219,1127381211,1127381206
1127381,112738,1,1127381202,1127381212,1127381205,1127381211,1127381204,1127381208,1127381205
1127381,112738,1,1127381218,1127381213,1127381208,,1127381213,1127381208,
1127381,112738,1,1127381205,1127381201,1127381204,,1127381201,1127381204,1127381220
1127381,112738,1,1127381208,1127381213,1127381218,,1127381213,1127381218,
1127381,112738,1,1127381213,1127381208,1127381218,,1127381206,1127381208,1127381218
1127381,112738,1,1127381212,1127381203,1127381220,1127381208,1127381206,1127381203,1127381213
1127381,112738,1,1127381206,1127381220,1127381213,1127381208,1127381220,1127381213,1127381211
1127381,112738,1,1127381204,1127381201,1127381205,,1127381201,1127381205,1127381220
1127391,112739,1,1127391236,1127391231,1127391227,,1127391217,1127391244,1127391220
1127391,112739,1,1127391204,1127391253,1127391254,,1127391215,1127391217,1127391253
1127391,112739,1,1127391246,1127391202,1127391237,1127391206,1127391217,1127391228,1127391210
1127391,112739,1,1127391224,1127391244,1127391250,1127391229,1127391244,1127391250,1127391210
1127391,112739,1,1127391249,1127391215,1127391213,1127391224,1127391215,1127391213,1127391230
1127391,112739,1,1127391209,1127391228,1127391227,1127391237,1127391231,1127391217,1127391227
1127391,112739,1,1127391239,1127391230,1127391240,1127391211,1127391242,1127391215,1127391211
1127391,112739,1,1127391252,1127391217,1127391232,1127391201,1127391217,1127391232,1127391215
1127391,112739,1,1127391230,1127391242,1127391211,,1127391214,1127391215,1127391242
1127391,112739,1,1127391240,1127391208,1127391211,1127391239,1127391228,1127391238,1127391239
1127391,112739,1,1127391229,1127391244,1127391208,1127391224,1127391244,1127391208,1127391214
1127392,112739,1,1127392249,1127392227,1127392232,1127392206,1127392227,1127392232,1127392222
1127392,112739,1,1127392209,1127392206,1127392231,,1127392231,,
1127392,112739,1,1127392217,1127392246,,,1127392246,1127392208,
1127392,112739,1,1127392224,1127392208,1127392231,1127392236,1127392231,1127392236,1127392208
1127392,112739,1,1127392244,1127392231,1127392248,,1127392231,1127392248,
1127392,112739,1,1127392212,1127392233,1127392241,,1127392233,1127392211,
1127392,112739,1,1127392232,1127392249,1127392227,1127392209,1127392249,1127392227,1127392205
1127392,112739,1,1127392211,1127392228,1127392204,1127392223,1127392228,1127392212,1127392233
1127431,112743,1,1127431230,1127431255,1127431214,1127431253,1127431255,1127431219,1127431214
1127431,112743,1,1127431221,1127431206,1127431239,1127431226,1127431206,1127431226,
1127431,112743,1,1127431212,1127431220,1127431228,1127431205,1127431255,1127431214,1127431244
1127431,112743,1,1127431203,1127431236,1127431240,1127431226,1127431240,1127431226,1127431236
1127431,112743,1,1127431222,1127431211,1127431243,1127431231,1127431206,1127431224,1127431211
1127431,112743,1,1127431214,1127431255,1127431253,1127431244,1127431255,1127431244,1127431219
1127431,112743,1,1127431247,1127431226,1127431224,1127431206,1127431224,1127431226,1127431241
1127431,112743,1,1127431253,1127431214,1127431255,1127431245,1127431255,1127431252,
1127431,112743,1,1127431223,1127431217,1127431242,1127431215,1127431217,1127431242,1127431215
1127431,112743,1,1127431225,1127431255,1127431252,1127431245,1127431252,1127431255,1127431245
1127431,112743,1,1127431251,1127431236,1127431226,1127431240,1127431224,1127431206,1127431211
1127431,112743,1,1127431215,1127431223,1127431243,,1127431242,1127431223,
1127431,112743,1,1127431245,1127431252,1127431210,,1127431252,1127431225,
1127431,112743,1,1127431216,1127431255,1127431245,1127431252,1127431225,1127431245,1127431252
1127431,112743,1,1127431206,1127431221,1127431211,1127431226,1127431224,1127431221,1127431211
1127431,112743,1,1127431236,1127431240,1127431251,,1127431240,1127431251,
1127431,112743,1,1127431227,1127431255,1127431220,1127431225,1127431229,1127431242,1127431219
1127431,112743,1,1127431248,1127431210,1127431223,1127431242,1127431252,1127431245,1127431210
1127431,112743,1,1127431244,1127431255,1127431215,,1127431255,1127431214,1127431219
1127471,112747,1,1127471214,1127471204,1127471217,1127471213,1127471204,1127471202,1127471213
1127471,112747,1,1127471236,1127471237,1127471242,1127471241,1127471215,1127471208,1127471240
1127471,112747,1,1127471212,1127471209,1127471222,1127471226,1127471202,1127471201,1127471204
1127471,112747,1,1127471210,1127471202,1127471209,,1127471233,1127471202,1127471209
1127471,112747,1,1127471205,1127471201,1127471202,1127471211,1127471201,1127471203,1127471228
1127471,112747,1,1127471222,1127471226,1127471209,1127471212,1127471212,1127471226,1127471202
1127471,112747,1,1127471237,1127471236,1127471241,1127471242,1127471215,1127471231,1127471236
1127471,112747,1,1127471218,1127471212,1127471219,1127471205,1127471235,1127471201,1127471203
1127471,112747,1,1127471231,1127471215,1127471237,1127471240,1127471215,1127471206,1127471208
1127471,112747,1,1127471211,1127471203,1127471221,1127471205,1127471201,1127471203,1127471221
1127471,112747,1,1127471202,1127471209,1127471210,,1127471210,1127471209,
1127471,112747,1,1127471220,1127471210,1127471219,1127471212,1127471212,1127471202,1127471218
1127471,112747,1,1127471216,1127471212,1127471222,,1127471202,1127471211,1127471207
1127471,112747,1,1127471201,1127471211,1127471203,1127471221,1127471203,1127471205,1127471211
1127471,112747,1,1127471213,1127471217,1127471214,,1127471202,1127471235,1127471209
1127471,112747,1,1127471226,1127471222,1127471212,1127471214,1127471222,1127471204,1127471209
1127471,112747,1,1127471209,1127471202,1127471210,,1127471202,1127471213,1127471210
1127471,112747,1,1127471215,1127471208,1127471231,1127471237,1127471206,1127471208,1127471237
