classroom_id,s_merge_id,bs_m_score,school_id,student_id,high_eyes,high_raven,bs_b_score,high_bangla,high_math,friend_1,friend_2,friend_3,support_1,support_2,support_3
1126841.0,112684_160,,112684.0,1126841241.0,no,no,,no,no,1126841261.0,1126841262.0,1126841265.0,1126841269.0,1126841247.0,1126841261.0
1126841.0,112684_107,6.0,,1126841.0,yes,yes,17.0,yes,yes,,,,,,
1126841.0,112684_115,6.0,112684.0,1126841242.0,no,yes,18.0,yes,yes,1126841266.0,1126841204.0,1126841238.0,1126841250.0,1126841238.0,1126841204.0
1126841.0,112684_122,7.0,,1126841.0,yes,yes,8.0,no,yes,,,,,,
1126841.0,112684_171,6.0,112684.0,1126841225.0,no,yes,19.0,yes,yes,1126841231.0,1126841228.0,1126841248.0,1126841246.0,1126841228.0,1126841231.0
1126841.0,112684_116,3.0,112684.0,1126841208.0,no,no,20.0,yes,no,1126841242.0,1126841266.0,1126841228.0,1126841242.0,1126841228.0,1126841250.0
1126841.0,112684_125,,112684.0,1126841254.0,no,no,,no,no,1126841249.0,1126841255.0,1126841258.0,1126841221.0,1126841258.0,1126841227.0
1126841.0,112684_124,6.0,112684.0,1126841249.0,yes,no,19.0,yes,yes,1126841255.0,1126841258.0,1126841221.0,1126841221.0,1126841258.0,1126841227.0
1126841.0,112684_139,2.0,112684.0,1126841266.0,yes,no,18.0,yes,no,1126841204.0,1126841242.0,1126841239.0,1126841232.0,1126841228.0,1126841204.0
1126841.0,112684_133,4.0,112684.0,1126841259.0,no,no,8.0,no,no,1126841220.0,1126841221.0,1126841227.0,1126841245.0,1126841240.0,1126841227.0
1126841.0,112684_103,7.0,112684.0,1126841244.0,yes,yes,19.0,yes,yes,1126841238.0,1126841241.0,1126841248.0,1126841228.0,1126841232.0,1126841253.0
1126841.0,112684_127,,112684.0,1126841214.0,no,no,,no,no,1126841262.0,1126841261.0,1126841241.0,1126841262.0,1126841261.0,1126841247.0
1126841.0,112684_113,,112684.0,1126841262.0,no,no,,no,no,1126841261.0,1126841241.0,1126841214.0,1126841261.0,1126841214.0,1126841241.0
1126841.0,112684_137,7.0,112684.0,1126841238.0,no,yes,21.0,yes,yes,1126841260.0,1126841250.0,1126841266.0,1126841250.0,1126841260.0,1126841266.0
1126841.0,112684_123,4.0,,1126841.0,no,yes,16.0,no,no,,,,,,
1126841.0,112684_117,5.0,112684.0,1126841204.0,yes,yes,21.0,yes,no,1126841232.0,1126841266.0,1126841228.0,1126841228.0,1126841242.0,1126841266.0
1126841.0,112684_106,,,1126841.0,no,no,,no,no,,,,,,
1126841.0,112684_109,6.0,112684.0,1126841267.0,yes,no,4.0,no,yes,1126841227.0,1126841231.0,1126841221.0,1126841220.0,1126841227.0,1126841240.0
1126841.0,112684_135,8.0,112684.0,1126841227.0,yes,yes,14.0,no,yes,1126841221.0,1126841267.0,1126841232.0,1126841222.0,1126841221.0,1126841240.0
1126841.0,112684_111,8.0,112684.0,1126841250.0,yes,yes,20.0,yes,yes,1126841260.0,1126841238.0,1126841246.0,1126841260.0,1126841238.0,1126841270.0
1126841.0,112684_101,,112684.0,1126841246.0,no,no,,no,no,1126841225.0,1126841231.0,,1126841250.0,1126841234.0,1126841225.0
1126841.0,112684_108,4.0,112684.0,1126841222.0,yes,yes,15.0,no,no,1126841227.0,1126841243.0,1126841259.0,1126841227.0,1126841243.0,1126841254.0
1126841.0,112684_129,6.0,,1126841.0,yes,yes,13.0,no,yes,,,,,,
1126841.0,112684_147,7.0,112684.0,1126841248.0,yes,no,19.0,yes,yes,1126841228.0,1126841263.0,1126841233.0,1126841228.0,1126841232.0,1126841231.0
1126841.0,112684_157,5.0,112684.0,1126841232.0,no,no,20.0,yes,no,1126841245.0,1126841233.0,1126841204.0,1126841228.0,1126841266.0,1126841238.0
1126852.0,112685_141,,,1126852.0,no,no,,no,no,,,,,,
1126852.0,112685_123,4.0,,1126852.0,yes,yes,12.0,no,no,,,,,,
1126852.0,112685_169,7.0,,1126852.0,no,no,11.0,no,yes,,,,,,
1126852.0,112685_142,9.0,112685.0,1126852256.0,no,yes,14.0,no,yes,1126852253.0,1126852238.0,1126852264.0,1126852253.0,1126852238.0,1126852242.0
1126852.0,112685_126,4.0,112685.0,1126852266.0,no,yes,15.0,no,no,1126852216.0,1126852274.0,1126852272.0,1126852216.0,1126852274.0,1126852272.0
1126852.0,112685_182,4.0,112685.0,1126852259.0,yes,yes,17.0,yes,no,1126852273.0,1126852237.0,,1126852273.0,1126852236.0,1126852245.0
1126852.0,112685_133,5.0,112685.0,1126852217.0,yes,no,16.0,no,no,1126852229.0,1126852261.0,,1126852229.0,1126852261.0,1126852273.0
1126852.0,112685_189,10.0,112685.0,1126852253.0,yes,yes,18.0,yes,yes,1126852256.0,1126852238.0,1126852242.0,1126852256.0,1126852212.0,1126852238.0
1126852.0,112685_153,6.0,112685.0,1126852273.0,yes,yes,22.0,yes,yes,1126852259.0,1126852224.0,1126852244.0,1126852229.0,1126852227.0,1126852261.0
1126852.0,112685_194,,112685.0,1126852272.0,no,no,,no,no,1126852225.0,1126852210.0,1126852231.0,1126852236.0,1126852249.0,1126852225.0
1126852.0,112685_179,3.0,112685.0,1126852245.0,yes,no,18.0,yes,no,1126852210.0,1126852261.0,1126852276.0,1126852261.0,1126852210.0,1126852273.0
1126852.0,112685_138,4.0,,1126852.0,yes,yes,12.0,no,no,,,,,,
1126852.0,112685_147,,112685.0,1126852241.0,no,no,,no,no,1126852213.0,1126852265.0,1126852211.0,1126852213.0,1126852265.0,1126852211.0
1126852.0,112685_137,5.0,112685.0,1126852268.0,no,yes,9.0,no,no,1126852221.0,1126852239.0,1126852223.0,1126852221.0,1126852239.0,1126852252.0
1126852.0,112685_166,4.0,112685.0,1126852231.0,yes,yes,17.0,yes,no,1126852225.0,1126852210.0,1126852223.0,1126852210.0,1126852256.0,
1126852.0,112685_163,8.0,112685.0,1126852249.0,no,yes,15.0,no,yes,1126852229.0,1126852223.0,1126852261.0,1126852227.0,1126852229.0,1126852261.0
1126852.0,112685_145,3.0,,1126852.0,yes,no,15.0,no,no,,,,,,
1126852.0,112685_128,,112685.0,1126852262.0,no,no,,no,no,1126852218.0,1126852269.0,,1126852218.0,1126852253.0,1126852269.0
1126852.0,112685_176,3.0,112685.0,1126852276.0,no,yes,17.0,yes,no,1126852266.0,1126852210.0,1126852272.0,1126852266.0,1126852272.0,1126852210.0
1126852.0,112685_150,,,1126852.0,no,no,,no,no,,,,,,
1126852.0,112685_168,,112685.0,1126852230.0,no,no,,no,no,1126852248.0,1126852247.0,1126852220.0,1126852240.0,1126852233.0,1126852249.0
1126852.0,112685_127,,,1126852.0,no,no,,no,no,,,,,,
1126852.0,112685_102,2.0,112685.0,1126852251.0,yes,no,4.0,no,no,1126852252.0,1126852253.0,1126852256.0,1126852253.0,1126852243.0,1126852256.0
1126852.0,112685_159,2.0,112685.0,1126852269.0,yes,no,19.0,yes,no,1126852237.0,1126852218.0,1126852262.0,1126852237.0,1126852221.0,1126852218.0
1126852.0,112685_111,,112685.0,1126852254.0,no,no,,no,no,1126852228.0,1126852252.0,1126852215.0,1126852253.0,1126852228.0,1126852215.0
1126852.0,112685_106,5.0,112685.0,1126852246.0,no,yes,12.0,no,no,1126852245.0,1126852210.0,1126852236.0,1126852245.0,1126852210.0,1126852229.0
1126852.0,112685_101,8.0,112685.0,1126852229.0,yes,no,18.0,yes,yes,1126852261.0,1126852217.0,1126852249.0,1126852273.0,1126852227.0,1126852217.0
1126852.0,112685_125,,112685.0,1126852270.0,no,no,,no,no,1126852276.0,1126852210.0,1126852271.0,1126852275.0,1126852225.0,
1126852.0,112685_172,2.0,,1126852.0,yes,no,13.0,no,no,,,,,,
1126852.0,112685_171,6.0,112685.0,1126852242.0,no,no,14.0,no,yes,1126852256.0,1126852212.0,1126852253.0,1126852256.0,1126852253.0,1126852212.0
1126852.0,112685_165,9.0,112685.0,1126852261.0,yes,yes,22.0,yes,yes,1126852229.0,1126852217.0,1126852249.0,1126852229.0,1126852273.0,1126852256.0
1126852.0,112685_160,,112685.0,1126852212.0,no,no,,no,no,1126852238.0,1126852240.0,1126852239.0,1126852253.0,,
1126852.0,112685_124,5.0,,1126852.0,yes,yes,9.0,no,no,,,,,,
1126852.0,112685_175,5.0,112685.0,1126852210.0,no,yes,13.0,no,no,1126852223.0,1126852231.0,1126852225.0,1126852231.0,1126852245.0,1126852256.0
1126852.0,112685_139,4.0,,1126852.0,yes,no,17.0,yes,no,,,,,,
1126852.0,112685_135,3.0,,1126852.0,yes,yes,7.0,no,no,,,,,,
1126852.0,112685_114,4.0,,1126852.0,yes,yes,9.0,no,no,,,,,,
1126852.0,112685_119,,112685.0,1126852244.0,no,no,,no,no,1126852234.0,1126852235.0,1126852226.0,1126852235.0,1126852234.0,1126852226.0
1126852.0,112685_164,,,1126852.0,no,no,,no,no,,,,,,
1126852.0,112685_178,1.0,,1126852.0,no,yes,8.0,no,no,,,,,,
1126852.0,112685_177,3.0,,1126852.0,yes,yes,17.0,yes,no,,,,,,
1126852.0,112685_149,5.0,,1126852.0,yes,no,11.0,no,no,,,,,,
1126852.0,112685_115,5.0,112685.0,1126852226.0,yes,yes,9.0,no,no,1126852275.0,1126852277.0,1126852257.0,1126852276.0,1126852275.0,1126852277.0
1126852.0,112685_170,5.0,112685.0,1126852211.0,no,yes,9.0,no,no,1126852265.0,1126852241.0,1126852250.0,1126852265.0,1126852241.0,1126852252.0
1126852.0,112685_144,7.0,112685.0,1126852216.0,no,yes,11.0,no,yes,1126852272.0,1126852274.0,1126852267.0,1126852272.0,1126852274.0,1126852267.0
1126852.0,112685_148,8.0,112685.0,1126852264.0,no,no,16.0,no,yes,1126852256.0,1126852221.0,1126852253.0,1126852256.0,1126852253.0,1126852221.0
1126852.0,112685_103,,112685.0,1126852265.0,no,no,,no,no,1126852213.0,1126852250.0,1126852211.0,1126852243.0,1126852241.0,1126852215.0
1126852.0,112685_110,1.0,112685.0,1126852248.0,no,yes,3.0,no,no,1126852230.0,1126852247.0,1126852220.0,1126852249.0,1126852210.0,1126852219.0
1126852.0,112685_104,,112685.0,1126852221.0,no,no,,no,no,1126852237.0,1126852268.0,1126852232.0,1126852253.0,1126852238.0,1126852256.0
1126852.0,112685_154,,112685.0,1126852239.0,no,no,,no,no,1126852212.0,1126852256.0,1126852268.0,1126852212.0,1126852268.0,1126852265.0
1126852.0,112685_174,,,1126852.0,no,no,,no,no,,,,,,
1126852.0,112685_162,7.0,112685.0,1126852213.0,no,yes,17.0,yes,yes,1126852265.0,1126852211.0,1126852241.0,1126852211.0,1126852265.0,1126852241.0
1126852.0,112685_134,4.0,,1126852.0,no,no,10.0,no,no,,,,,,
1126852.0,112685_116,9.0,112685.0,1126852218.0,yes,yes,20.0,yes,yes,1126852262.0,1126852269.0,1126852253.0,1126852269.0,1126852253.0,1126852265.0
1126852.0,112685_113,,,1126852.0,no,no,,no,no,,,,,,
1126852.0,112685_129,8.0,,1126852.0,yes,yes,18.0,yes,yes,,,,,,
1126852.0,112685_117,,112685.0,1126852235.0,no,no,,no,no,1126852244.0,1126852247.0,1126852234.0,1126852244.0,1126852247.0,1126852234.0
1126852.0,112685_136,1.0,112685.0,1126852220.0,no,yes,3.0,no,no,1126852219.0,1126852248.0,1126852244.0,1126852227.0,1126852229.0,1126852249.0
1126852.0,112685_122,,,1126852.0,no,no,,no,no,,,,,,
1126852.0,112685_132,,,1126852.0,no,no,,no,no,,,,,,
1126852.0,112685_118,1.0,112685.0,1126852225.0,yes,yes,17.0,yes,no,1126852231.0,1126852271.0,1126852249.0,1126852271.0,,
1126951.0,112695_196,9.0,112695.0,1126951250.0,yes,yes,23.0,yes,yes,1126951210.0,1126951243.0,1126951244.0,1126951210.0,1126951243.0,1126951244.0
1126951.0,112695_205,4.0,112695.0,1126951268.0,yes,no,16.0,no,no,1126951227.0,1126951255.0,1126951253.0,1126951255.0,1126951205.0,1126951250.0
1126951.0,112695_201,7.0,112695.0,1126951205.0,no,yes,17.0,yes,yes,1126951202.0,1126951207.0,1126951276.0,1126951202.0,1126951221.0,1126951254.0
1126951.0,112695_204,4.0,112695.0,1126951218.0,no,yes,13.0,no,no,1126951244.0,1126951234.0,1126951243.0,1126951254.0,1126951215.0,1126951208.0
1126951.0,112695_175,8.0,112695.0,1126951238.0,no,yes,22.0,yes,yes,1126951240.0,,,1126951240.0,1126951251.0,
1126951.0,112695_102,3.0,112695.0,1126951274.0,yes,yes,21.0,yes,no,1126951211.0,1126951237.0,1126951236.0,1126951211.0,1126951237.0,1126951233.0
1126951.0,112695_149,,112695.0,1126951233.0,no,no,,no,no,1126951237.0,1126951278.0,1126951274.0,1126951211.0,1126951203.0,1126951237.0
1126951.0,112695_226,,112695.0,1126951227.0,no,no,,no,no,1126951253.0,1126951268.0,1126951257.0,1126951205.0,1126951276.0,1126951245.0
1126951.0,112695_153,5.0,112695.0,1126951252.0,yes,yes,16.0,no,no,1126951201.0,1126951219.0,1126951234.0,1126951250.0,1126951201.0,
1126951.0,112695_206,9.0,112695.0,1126951226.0,yes,yes,18.0,yes,yes,1126951250.0,1126951228.0,1126951239.0,1126951250.0,1126951254.0,1126951255.0
1126951.0,112695_160,7.0,112695.0,1126951217.0,no,no,15.0,no,yes,1126951222.0,1126951245.0,,1126951245.0,1126951222.0,
1126951.0,112695_216,,112695.0,1126951228.0,no,no,,no,no,1126951226.0,1126951244.0,1126951212.0,1126951250.0,1126951244.0,1126951259.0
1126951.0,112695_146,3.0,112695.0,1126951247.0,yes,yes,16.0,no,no,1126951242.0,1126951267.0,1126951270.0,1126951242.0,1126951267.0,
1126951.0,112695_194,10.0,112695.0,1126951257.0,no,no,19.0,yes,yes,1126951255.0,1126951268.0,1126951271.0,1126951255.0,1126951271.0,1126951206.0
1126951.0,112695_212,,112695.0,1126951259.0,no,no,,no,no,1126951228.0,1126951245.0,1126951232.0,1126951230.0,1126951244.0,1126951224.0
1126951.0,112695_162,6.0,,1126951.0,yes,yes,9.0,no,yes,,,,,,
1126951.0,112695_167,6.0,112695.0,1126951225.0,yes,no,7.0,no,yes,1126951262.0,1126951244.0,1126951250.0,1126951262.0,1126951244.0,1126951251.0
1126951.0,112695_211,,112695.0,1126951241.0,no,no,,no,no,1126951273.0,1126951244.0,1126951215.0,1126951273.0,1126951251.0,1126951244.0
1126951.0,112695_138,6.0,112695.0,1126951201.0,yes,yes,19.0,yes,yes,1126951252.0,1126951219.0,1126951267.0,1126951252.0,1126951219.0,1126951267.0
1126951.0,112695_116,3.0,,1126951.0,no,no,8.0,no,no,,,,,,
1126951.0,112695_118,,112695.0,1126951232.0,no,no,,no,no,1126951245.0,1126951256.0,1126951209.0,1126951245.0,1126951256.0,1126951209.0
1126951.0,112695_103,6.0,,1126951.0,no,yes,14.0,no,yes,,,,,,
1126951.0,112695_188,7.0,112695.0,1126951204.0,no,yes,17.0,yes,yes,1126951250.0,1126951244.0,1126951210.0,1126951250.0,1126951244.0,1126951210.0
1126951.0,112695_199,5.0,112695.0,1126951215.0,no,yes,8.0,no,no,1126951208.0,1126951234.0,1126951276.0,1126951250.0,1126951208.0,1126951276.0
1126951.0,112695_135,,112695.0,1126951246.0,no,no,,no,no,1126951253.0,1126951278.0,,1126951253.0,,
1126951.0,112695_224,,112695.0,1126951263.0,no,no,,no,no,1126951215.0,1126951218.0,1126951250.0,1126951250.0,1126951207.0,1126951212.0
1126951.0,112695_173,5.0,112695.0,1126951255.0,yes,no,16.0,no,no,1126951264.0,1126951258.0,,,,
1126951.0,112695_198,5.0,112695.0,1126951244.0,yes,yes,19.0,yes,no,1126951204.0,1126951250.0,1126951243.0,1126951250.0,1126951210.0,
1126951.0,112695_142,6.0,112695.0,1126951273.0,yes,yes,23.0,yes,yes,1126951241.0,1126951244.0,1126951253.0,1126951241.0,1126951251.0,1126951244.0
1126951.0,112695_128,,112695.0,1126951278.0,no,no,,no,no,1126951253.0,1126951233.0,1126951264.0,1126951253.0,1126951264.0,
1126951.0,112695_137,,112695.0,1126951234.0,no,no,,no,no,1126951215.0,1126951218.0,1126951252.0,1126951251.0,1126951262.0,1126951266.0
1126951.0,112695_123,7.0,112695.0,1126951224.0,no,no,18.0,yes,yes,1126951213.0,1126951239.0,1126951272.0,1126951213.0,1126951239.0,1126951244.0
1126951.0,112695_159,5.0,112695.0,1126951276.0,yes,yes,22.0,yes,no,1126951202.0,1126951205.0,1126951215.0,1126951205.0,1126951202.0,1126951221.0
1126951.0,112695_145,,,1126951.0,no,no,,no,no,,,,,,
1126951.0,112695_207,7.0,112695.0,1126951254.0,yes,yes,18.0,yes,yes,1126951207.0,1126951221.0,1126951276.0,1126951202.0,1126951205.0,1126951221.0
1126951.0,112695_109,3.0,112695.0,1126951223.0,no,no,16.0,no,no,1126951220.0,1126951263.0,1126951216.0,1126951220.0,1126951218.0,1126951207.0
1126951.0,112695_154,7.0,112695.0,1126951256.0,yes,no,15.0,no,yes,1126951245.0,1126951232.0,1126951209.0,1126951245.0,,
1126951.0,112695_139,4.0,112695.0,1126951220.0,no,no,11.0,no,no,1126951230.0,1126951228.0,1126951263.0,1126951244.0,1126951230.0,1126951263.0
1126951.0,112695_181,8.0,112695.0,1126951264.0,yes,yes,23.0,yes,yes,1126951210.0,1126951211.0,1126951249.0,1126951210.0,1126951249.0,1126951211.0
1126951.0,112695_141,8.0,112695.0,1126951213.0,yes,no,15.0,no,yes,1126951255.0,1126951224.0,,1126951255.0,1126951224.0,1126951211.0
1126951.0,112695_144,3.0,112695.0,1126951208.0,yes,yes,22.0,yes,no,1126951229.0,1126951267.0,1126951250.0,1126951267.0,1126951229.0,1126951244.0
1126951.0,112695_105,4.0,112695.0,1126951207.0,no,yes,15.0,no,no,1126951205.0,1126951221.0,1126951254.0,1126951221.0,1126951202.0,1126951254.0
1126951.0,112695_193,2.0,112695.0,1126951245.0,yes,yes,22.0,yes,no,1126951206.0,1126951217.0,1126951222.0,1126951250.0,1126951217.0,1126951222.0
1126951.0,112695_223,,112695.0,1126951239.0,no,no,,no,no,1126951251.0,1126951267.0,,1126951251.0,1126951250.0,
1126951.0,112695_147,7.0,112695.0,1126951243.0,no,yes,17.0,yes,yes,1126951244.0,1126951203.0,1126951266.0,1126951244.0,1126951250.0,1126951210.0
1126951.0,112695_110,8.0,112695.0,1126951249.0,yes,yes,24.0,yes,yes,1126951209.0,1126951212.0,1126951258.0,1126951209.0,,
1126951.0,112695_166,6.0,112695.0,1126951237.0,no,no,18.0,yes,yes,1126951233.0,1126951274.0,1126951222.0,1126951211.0,1126951233.0,1126951274.0
1126951.0,112695_101,14.0,112695.0,1126951206.0,yes,yes,22.0,yes,yes,1126951222.0,1126951271.0,1126951217.0,1126951205.0,1126951224.0,
1126951.0,112695_177,7.0,112695.0,1126951260.0,no,no,14.0,no,yes,1126951205.0,1126951239.0,1126951203.0,1126951205.0,1126951202.0,1126951203.0
1126951.0,112695_180,6.0,112695.0,1126951272.0,yes,yes,15.0,no,yes,1126951277.0,1126951255.0,,1126951255.0,1126951277.0,
1126951.0,112695_189,5.0,112695.0,1126951258.0,yes,yes,17.0,yes,no,1126951255.0,,,1126951221.0,1126951249.0,1126951255.0
1126951.0,112695_114,5.0,112695.0,1126951219.0,no,no,14.0,no,no,1126951201.0,,,1126951211.0,1126951201.0,1126951252.0
1126951.0,112695_192,2.0,112695.0,1126951229.0,yes,yes,21.0,yes,no,1126951208.0,1126951270.0,1126951211.0,1126951211.0,1126951249.0,1126951250.0
1126951.0,112695_164,12.0,112695.0,1126951202.0,yes,yes,20.0,yes,yes,1126951205.0,1126951254.0,1126951221.0,1126951276.0,1126951207.0,1126951205.0
1126951.0,112695_122,,112695.0,1126951270.0,no,no,,no,no,1126951209.0,1126951229.0,1126951267.0,1126951210.0,1126951209.0,1126951208.0
1126951.0,112695_117,6.0,112695.0,1126951236.0,yes,no,15.0,no,yes,1126951274.0,1126951211.0,1126951237.0,1126951249.0,1126951211.0,1126951233.0
1126951.0,112695_203,7.0,112695.0,1126951240.0,yes,no,22.0,yes,yes,1126951238.0,,,1126951238.0,1126951210.0,
1126951.0,112695_124,9.0,112695.0,1126951211.0,yes,yes,20.0,yes,yes,1126951244.0,1126951204.0,1126951243.0,1126951244.0,1126951250.0,1126951249.0
1126951.0,112695_152,9.0,112695.0,1126951242.0,yes,yes,20.0,yes,yes,1126951247.0,1126951271.0,1126951229.0,1126951271.0,1126951222.0,
1126951.0,112695_130,2.0,112695.0,1126951266.0,no,no,10.0,no,no,1126951243.0,1126951244.0,1126951204.0,1126951250.0,1126951210.0,1126951244.0
1126951.0,112695_172,4.0,112695.0,1126951269.0,yes,yes,21.0,yes,no,1126951230.0,1126951202.0,1126951232.0,1126951202.0,1126951273.0,1126951264.0
1126951.0,112695_155,4.0,,1126951.0,yes,no,18.0,yes,no,,,,,,
1126951.0,112695_125,5.0,,1126951.0,yes,yes,20.0,yes,no,,,,,,
1126951.0,112695_143,3.0,,1126951.0,yes,no,18.0,yes,no,,,,,,
1126951.0,112695_108,2.0,112695.0,1126951230.0,yes,no,16.0,no,no,1126951269.0,1126951259.0,,1126951259.0,1126951269.0,1126951244.0
1126951.0,112695_220,,112695.0,1126951253.0,no,no,,no,no,1126951278.0,1126951264.0,1126951246.0,1126951278.0,1126951264.0,1126951273.0
1126951.0,112695_178,5.0,,1126951.0,no,yes,18.0,yes,no,,,,,,
1126951.0,112695_140,6.0,112695.0,1126951221.0,yes,no,20.0,yes,yes,1126951202.0,1126951207.0,1126951254.0,1126951254.0,1126951202.0,1126951207.0
1126951.0,112695_202,3.0,112695.0,1126951214.0,no,yes,16.0,no,no,1126951209.0,1126951244.0,1126951228.0,1126951239.0,1126951202.0,1126951244.0
1126951.0,112695_156,5.0,112695.0,1126951271.0,no,yes,23.0,yes,no,1126951257.0,1126951206.0,1126951222.0,1126951222.0,1126951257.0,1126951206.0
1126951.0,112695_186,8.0,112695.0,1126951203.0,no,no,23.0,yes,yes,1126951260.0,1126951211.0,,1126951243.0,1126951260.0,1126951250.0
1126951.0,112695_119,5.0,112695.0,1126951262.0,no,no,16.0,no,no,1126951201.0,1126951225.0,1126951224.0,1126951224.0,1126951215.0,1126951244.0
1126951.0,112695_197,8.0,112695.0,1126951267.0,yes,yes,14.0,no,yes,1126951247.0,1126951239.0,1126951208.0,1126951243.0,1126951244.0,1126951250.0
1126951.0,112695_136,3.0,112695.0,1126951222.0,yes,no,15.0,no,no,1126951206.0,1126951217.0,1126951245.0,1126951206.0,1126951217.0,
1126951.0,112695_133,,112695.0,1126951277.0,no,no,,no,no,1126951272.0,1126951255.0,,1126951272.0,1126951243.0,
1126951.0,112695_169,8.0,112695.0,1126951212.0,yes,yes,21.0,yes,yes,1126951249.0,1126951209.0,1126951207.0,1126951249.0,1126951209.0,1126951207.0
1126951.0,112695_219,,112695.0,1126951209.0,no,no,,no,no,1126951212.0,1126951249.0,1126951270.0,1126951249.0,,
1127221.0,112722_181,2.0,112722.0,1127221260.0,yes,no,15.0,no,no,1127221310.0,1127221234.0,1127221280.0,1127221234.0,1127221214.0,1127221229.0
1127221.0,112722_159,3.0,112722.0,1127221219.0,yes,yes,22.0,yes,no,1127221270.0,1127221271.0,1127221268.0,1127221282.0,1127221293.0,1127221296.0
1127221.0,112722_145,3.0,112722.0,1127221290.0,yes,no,18.0,yes,no,1127221249.0,1127221257.0,1127221293.0,1127221272.0,1127221249.0,1127221280.0
1127221.0,112722_196,4.0,112722.0,1127221266.0,no,yes,15.0,no,no,1127221294.0,1127221241.0,1127221278.0,1127221241.0,1127221223.0,1127221226.0
1127221.0,112722_205,7.0,112722.0,1127221278.0,yes,no,15.0,no,yes,1127221254.0,1127221212.0,1127221284.0,1127221300.0,1127221251.0,1127221262.0
1127221.0,112722_190,7.0,112722.0,1127221218.0,yes,yes,18.0,yes,yes,1127221247.0,1127221250.0,1127221238.0,1127221238.0,1127221300.0,1127221247.0
1127221.0,112722_206,5.0,,1127221.0,yes,no,20.0,yes,no,,,,,,
1127221.0,112722_148,4.0,112722.0,1127221221.0,yes,yes,19.0,yes,no,1127221202.0,1127221213.0,1127221208.0,1127221202.0,1127221229.0,1127221280.0
1127221.0,112722_191,6.0,112722.0,1127221289.0,no,no,18.0,yes,yes,1127221215.0,1127221236.0,1127221255.0,1127221236.0,1127221280.0,1127221255.0
1127221.0,112722_157,7.0,112722.0,1127221234.0,no,no,11.0,no,yes,1127221214.0,1127221260.0,1127221266.0,1127221214.0,1127221285.0,1127221270.0
1127221.0,112722_215,,,1127221.0,no,no,,no,no,,,,,,
1127221.0,112722_124,11.0,112722.0,1127221302.0,yes,yes,24.0,yes,yes,1127221276.0,1127221301.0,1127221227.0,1127221266.0,1127221280.0,1127221303.0
1127221.0,112722_101,4.0,,1127221.0,no,no,12.0,no,no,,,,,,
1127221.0,112722_123,4.0,112722.0,1127221208.0,no,no,13.0,no,no,1127221229.0,1127221235.0,1127221221.0,1127221221.0,1127221202.0,1127221229.0
1127221.0,112722_106,4.0,112722.0,1127221306.0,yes,no,12.0,no,no,1127221224.0,1127221285.0,1127221270.0,1127221285.0,1127221270.0,1127221224.0
