fs_classroom,fs_student_id,s_merge_id,low_low_acad_math,low_low_emot_math,high_high_acad_math,high_high_emot_math,low_low_acad_math_b,low_low_emot_math_b,high_high_acad_math_b,high_high_emot_math_b,low_low_acad_math_perc,low_low_emot_math_perc,high_high_acad_math_perc,high_high_emot_math_perc
5402.0,5402218.0,112540_218,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5402.0,5402220.0,112540_313,1,2,0,0,1,1,0,0,0.5,0.6666666666666666,,
5402.0,5402223.0,112540_290,1,1,0,0,1,1,0,0,0.5,0.5,,
5402.0,5402230.0,112540_188,0,0,1,1,0,0,1,1,,,0.5,0.5
5402.0,5402231.0,112540_112,0,0,0,0,0,0,0,0,0.0,0.0,,
5402.0,5402232.0,112540_131,0,0,0,0,0,0,0,0,,,0.0,0.0
5402.0,5402234.0,112540_118,0,0,1,1,0,0,1,1,,,0.5,0.5
5402.0,5402235.0,112540_126,0,0,1,2,0,0,1,1,,,0.5,0.6666666666666666
5402.0,5402236.0,112540_129,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.5
5402.0,5402240.0,112540_710,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
5402.0,5402241.0,112540_127,0,0,1,1,0,0,1,1,,,0.5,0.5
5402.0,5402243.0,112540_183,0,0,1,1,0,0,1,1,,,1.0,1.0
5402.0,5402244.0,112540_245,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
5402.0,5402245.0,112540_706,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,,
5402.0,5402246.0,112540_199,0,0,1,0,0,0,1,0,,,1.0,0.0
5402.0,5402247.0,112540_179,0,0,0,0,0,0,0,0,0.0,0.0,,
5402.0,5402248.0,112540_328,1,1,0,0,1,1,0,0,0.3333333333333333,0.5,,
5402.0,5402249.0,112540_202,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
5402.0,5402251.0,112540_270,0,0,1,0,0,0,1,0,,,0.3333333333333333,0.0
5402.0,5402252.0,112540_312,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5402.0,5402256.0,112540_703,2,1,0,0,1,1,0,0,0.6666666666666666,0.3333333333333333,,
5402.0,5402257.0,112540_322,0,0,1,1,0,0,1,1,,,1.0,0.5
5402.0,5402258.0,112540_214,0,0,0,0,0,0,0,0,0.0,0.0,,
5402.0,5402259.0,112540_162,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.5
5402.0,5402260.0,112540_350,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,,
5402.0,5402265.0,112540_235,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5402.0,5402266.0,112540_165,0,0,1,0,0,0,1,0,,,0.3333333333333333,0.0
5402.0,5402267.0,112540_167,2,1,0,0,1,1,0,0,0.6666666666666666,0.3333333333333333,,
5403.0,5403201.0,112540_109,0,0,2,1,0,0,1,1,,,1.0,0.5
5403.0,5403203.0,112540_195,0,0,2,1,0,0,1,1,,,1.0,0.5
5403.0,5403204.0,112540_107,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
5403.0,5403205.0,112540_116,0,0,1,1,0,0,1,1,,,0.5,0.5
5403.0,5403207.0,112540_121,0,0,1,1,0,0,1,1,,,0.5,0.5
5403.0,5403208.0,112540_114,0,0,2,1,0,0,1,1,,,1.0,0.5
5403.0,5403211.0,112540_203,0,0,0,0,0,0,0,0,0.0,0.0,,
5403.0,5403213.0,112540_257,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
5403.0,5403214.0,112540_261,0,0,2,1,0,0,1,1,,,1.0,0.5
5403.0,5403216.0,112540_185,0,0,0,0,0,0,0,0,0.0,0.0,,
5403.0,5403217.0,112540_335,0,0,0,0,0,0,0,0,,,0.0,0.0
5403.0,5403220.0,112540_309,0,0,0,0,0,0,0,0,0.0,0.0,,
5403.0,5403221.0,112540_279,0,0,3,0,0,0,1,0,,,1.0,
5403.0,5403223.0,112540_150,0,1,0,0,0,1,0,0,,1.0,,
5403.0,5403230.0,112540_339,1,1,0,0,1,1,0,0,0.5,0.5,,
5403.0,5403231.0,112540_326,1,2,0,0,1,1,0,0,0.3333333333333333,1.0,,
5403.0,5403232.0,112540_315,0,0,0,0,0,0,0,0,0.0,0.0,,
5403.0,5403233.0,112540_160,0,0,0,0,0,0,0,0,,,0.0,0.0
5403.0,5403234.0,112540_318,0,1,0,0,0,1,0,0,0.0,1.0,,
5403.0,5403235.0,112540_105,0,0,2,0,0,0,1,0,,,0.6666666666666666,0.0
5403.0,5403237.0,112540_113,0,0,1,3,0,0,1,1,,,0.5,1.0
5403.0,5403239.0,112540_187,0,0,2,2,0,0,1,1,,,1.0,1.0
5403.0,5403240.0,112540_238,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
5403.0,5403241.0,112540_259,0,0,0,0,0,0,0,0,0.0,0.0,,
5403.0,5403242.0,112540_262,0,0,1,1,0,0,1,1,,,1.0,1.0
5403.0,5403243.0,112540_123,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
5403.0,5403244.0,112540_124,0,0,1,3,0,0,1,1,,,0.5,1.0
5403.0,5403248.0,112540_277,0,0,0,0,0,0,0,0,0.0,0.0,,
5403.0,5403249.0,112540_307,1,1,0,0,1,1,0,0,0.5,1.0,,
5403.0,5403251.0,112540_144,0,0,0,2,0,0,0,1,,,0.0,1.0
5403.0,5403253.0,112540_213,1,1,0,0,1,1,0,0,1.0,1.0,,
5403.0,5403258.0,112540_164,0,0,2,2,0,0,1,1,,,1.0,1.0
5403.0,5403259.0,112540_227,0,0,1,1,0,0,1,1,,,1.0,1.0
5403.0,5403261.0,112540_215,0,0,2,2,0,0,1,1,,,1.0,1.0
5403.0,5403270.0,112540_714,0,0,2,1,0,0,1,1,,,1.0,0.3333333333333333
5431.0,5431201.0,112543_111,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
5431.0,5431203.0,112543_136,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5431.0,5431204.0,112543_151,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5431.0,5431205.0,112543_132,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5431.0,5431207.0,112543_183,0,0,0,0,0,0,0,0,,,0.0,0.0
5431.0,5431208.0,112543_148,0,0,2,1,0,0,1,1,,,1.0,0.5
5431.0,5431211.0,112543_164,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5431.0,5431212.0,112543_115,1,1,0,0,1,1,0,0,0.5,0.5,,
5431.0,5431213.0,112543_153,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
5431.0,5431214.0,112543_160,0,0,1,2,0,0,1,1,,,0.5,0.6666666666666666
5431.0,5431221.0,112543_106,0,0,0,0,0,0,0,0,0.0,0.0,,
5431.0,5431222.0,112543_165,1,1,0,0,1,1,0,0,0.5,0.5,,
5431.0,5431225.0,112543_108,0,0,2,2,0,0,1,1,,,1.0,0.6666666666666666
5431.0,5431227.0,112543_147,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5431.0,5431228.0,112543_158,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5431.0,5431229.0,112543_113,0,0,0,0,0,0,0,0,,,0.0,0.0
5431.0,5431230.0,112543_178,0,2,0,0,0,1,0,0,0.0,0.6666666666666666,,
5431.0,5431231.0,112543_124,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,,
5431.0,5431232.0,112543_101,0,0,2,0,0,0,1,0,,,1.0,
5431.0,5431234.0,112543_161,0,0,3,2,0,0,1,1,,,1.0,0.6666666666666666
5431.0,5431237.0,112543_168,0,1,0,0,0,1,0,0,0.0,0.5,,
5431.0,5431239.0,112543_105,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5431.0,5431240.0,112543_135,1,1,0,0,1,1,0,0,1.0,1.0,,
5431.0,5431241.0,112543_118,2,1,0,0,1,1,0,0,1.0,1.0,,
5431.0,5431243.0,112543_114,1,3,0,0,1,1,0,0,0.3333333333333333,1.0,,
5431.0,5431244.0,112543_137,0,0,1,2,0,0,1,1,,,0.5,0.6666666666666666
5431.0,5431247.0,112543_166,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5431.0,5431248.0,112543_140,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
5431.0,5431253.0,112543_156,1,1,0,0,1,1,0,0,0.3333333333333333,1.0,,
5431.0,5431254.0,112543_130,0,0,0,0,0,0,0,0,0.0,0.0,,
5431.0,5431255.0,112543_112,0,0,0,0,0,0,0,0,,,0.0,0.0
5431.0,5431256.0,112543_152,0,0,0,0,0,0,0,0,,,0.0,0.0
5431.0,5431259.0,112543_143,0,0,1,1,0,0,1,1,,,1.0,1.0
5431.0,5431263.0,112543_154,0,0,1,1,0,0,1,1,,,1.0,1.0
5431.0,5431265.0,112543_102,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5431.0,5431266.0,112543_121,1,2,0,0,1,1,0,0,0.3333333333333333,1.0,,
5431.0,5431267.0,112543_126,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5431.0,5431268.0,112543_138,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,,
5431.0,5431269.0,112543_157,0,3,0,0,0,1,0,0,0.0,1.0,,
5432.0,5432224.0,112543_180,0,0,0,0,0,0,0,0,,,,
5432.0,5432230.0,112543_604,1,2,0,0,1,1,0,0,1.0,1.0,,
5432.0,5432234.0,112543_171,2,2,0,0,1,1,0,0,1.0,1.0,,
5432.0,5432235.0,112543_179,0,0,1,1,0,0,1,1,,,1.0,1.0
5432.0,5432242.0,112543_173,1,2,0,0,1,1,0,0,1.0,1.0,,
5432.0,5432243.0,112543_186,0,1,0,0,0,1,0,0,,1.0,,
5432.0,5432244.0,112543_170,0,0,0,0,0,0,0,0,,0.0,,
5432.0,5432250.0,112543_169,2,2,0,0,1,1,0,0,1.0,1.0,,
5432.0,5432252.0,112543_174,0,1,0,0,0,1,0,0,,1.0,,
5432.0,5432257.0,112543_601,0,2,0,0,0,1,0,0,,1.0,,
5432.0,5432273.0,112543_181,0,0,1,1,0,0,1,1,,,1.0,1.0
5441.0,5441202.0,112544_158,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5441.0,5441207.0,112544_118,1,1,0,0,1,1,0,0,0.3333333333333333,1.0,,
5441.0,5441209.0,112544_169,0,0,1,0,0,0,1,0,,,0.3333333333333333,0.0
5441.0,5441211.0,112544_111,2,3,0,0,1,1,0,0,1.0,1.0,,
5441.0,5441212.0,112544_143,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
5441.0,5441213.0,112544_110,1,2,0,0,1,1,0,0,0.5,1.0,,
5441.0,5441215.0,112544_167,2,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
5441.0,5441220.0,112544_108,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5441.0,5441228.0,112544_170,0,1,0,0,0,1,0,0,,0.5,,
5441.0,5441229.0,112544_136,0,0,0,0,0,0,0,0,,,0.0,0.0
5441.0,5441230.0,112544_104,1,2,0,0,1,1,0,0,0.5,0.6666666666666666,,
5441.0,5441231.0,112544_113,1,1,0,0,1,1,0,0,0.3333333333333333,0.5,,
5441.0,5441234.0,112544_119,0,0,0,0,0,0,0,0,0.0,0.0,,
5441.0,5441236.0,112544_151,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5441.0,5441239.0,112544_106,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
5441.0,5441241.0,112544_114,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5441.0,5441242.0,112544_146,0,0,1,0,0,0,1,0,,,0.3333333333333333,0.0
5441.0,5441244.0,112544_107,3,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
5441.0,5441247.0,112544_142,0,0,1,1,0,0,1,1,,,0.5,0.3333333333333333
5441.0,5441249.0,112544_172,2,3,0,0,1,1,0,0,1.0,1.0,,
5441.0,5441251.0,112544_131,0,0,0,0,0,0,0,0,,,,
5441.0,5441254.0,112544_157,0,0,0,0,0,0,0,0,0.0,,,
5441.0,5441257.0,112544_148,0,0,1,1,0,0,1,1,,,1.0,0.3333333333333333
5441.0,5441261.0,112544_137,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5441.0,5441263.0,112544_174,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5441.0,5441265.0,112544_124,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5441.0,5441268.0,112544_155,2,1,0,0,1,1,0,0,0.6666666666666666,0.5,,
5451.0,5451203.0,112545_265,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
5451.0,5451205.0,112545_151,3,2,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451207.0,112545_241,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5451.0,5451208.0,112545_268,0,0,0,0,0,0,0,0,,,0.0,0.0
5451.0,5451210.0,112545_206,0,1,0,0,0,1,0,0,0.0,1.0,,
5451.0,5451212.0,112545_159,2,2,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451213.0,112545_128,2,2,0,0,1,1,0,0,0.6666666666666666,1.0,,
5451.0,5451214.0,112545_123,1,0,0,0,1,0,0,0,0.5,0.0,,
5451.0,5451216.0,112545_236,2,1,0,0,1,1,0,0,0.6666666666666666,0.5,,
5451.0,5451217.0,112545_282,0,0,0,0,0,0,0,0,,,0.0,0.0
5451.0,5451218.0,112545_304,0,0,0,0,0,0,0,0,,,0.0,
5451.0,5451219.0,112545_289,3,3,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451220.0,112545_108,1,1,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451223.0,112545_149,1,2,0,0,1,1,0,0,0.5,1.0,,
5451.0,5451224.0,112545_183,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5451.0,5451225.0,112545_297,0,0,0,0,0,0,0,0,,,0.0,0.0
5451.0,5451227.0,112545_293,2,1,0,0,1,1,0,0,0.6666666666666666,0.3333333333333333,,
5451.0,5451229.0,112545_323,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5451.0,5451231.0,112545_218,1,0,0,0,1,0,0,0,1.0,0.0,,
5451.0,5451232.0,112545_252,2,3,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451234.0,112545_166,1,1,0,0,1,1,0,0,0.5,0.5,,
5451.0,5451235.0,112545_321,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5451.0,5451236.0,112545_174,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5451.0,5451237.0,112545_178,1,1,0,0,1,1,0,0,0.5,0.3333333333333333,,
5451.0,5451238.0,112545_225,2,2,0,0,1,1,0,0,0.6666666666666666,1.0,,
5451.0,5451239.0,112545_343,0,0,0,0,0,0,0,0,,,0.0,0.0
5451.0,5451240.0,112545_158,3,3,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451242.0,112545_222,0,0,0,0,0,0,0,0,,,0.0,0.0
5451.0,5451243.0,112545_187,0,0,0,0,0,0,0,0,0.0,0.0,,
5451.0,5451244.0,112545_336,1,1,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451245.0,112545_110,1,1,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451246.0,112545_243,1,2,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451247.0,112545_301,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5451.0,5451248.0,112545_270,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
5451.0,5451251.0,112545_171,0,0,1,1,0,0,1,1,,,0.5,0.5
5451.0,5451252.0,112545_303,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5451.0,5451253.0,112545_322,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.5
5451.0,5451259.0,112545_234,1,1,0,0,1,1,0,0,0.5,0.5,,
5451.0,5451261.0,112545_203,0,0,0,0,0,0,0,0,,,0.0,0.0
5451.0,5451262.0,112545_138,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5451.0,5451267.0,112545_176,2,1,0,0,1,1,0,0,0.6666666666666666,0.5,,
5451.0,5451269.0,112545_228,2,2,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451270.0,112545_169,1,1,0,0,1,1,0,0,0.5,0.5,,
5451.0,5451271.0,112545_181,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5451.0,5451273.0,112545_507,1,1,0,0,1,1,0,0,0.3333333333333333,0.5,,
5451.0,5451274.0,112545_307,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5451.0,5451275.0,112545_292,1,1,0,0,1,1,0,0,0.3333333333333333,0.5,,
5451.0,5451276.0,112545_101,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5451.0,5451278.0,112545_131,2,2,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451281.0,112545_113,3,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
5451.0,5451282.0,112545_230,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5451.0,5451283.0,112545_313,0,1,0,0,0,1,0,0,,1.0,,
5451.0,5451284.0,112545_216,1,1,0,0,1,1,0,0,0.5,0.5,,
5451.0,5451285.0,112545_179,1,1,0,0,1,1,0,0,1.0,1.0,,
5451.0,5451286.0,112545_137,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
5452.0,5452201.0,112545_235,3,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
5452.0,5452202.0,112545_258,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5452.0,5452205.0,112545_132,0,0,0,0,0,0,0,0,0.0,,,
5452.0,5452206.0,112545_339,2,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452207.0,112545_280,1,2,0,0,1,1,0,0,0.5,1.0,,
5452.0,5452211.0,112545_240,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5452.0,5452213.0,112545_195,3,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
5452.0,5452214.0,112545_221,2,1,0,0,1,1,0,0,0.6666666666666666,0.5,,
5452.0,5452215.0,112545_231,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.5
5452.0,5452217.0,112545_127,2,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
5452.0,5452218.0,112545_318,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5452.0,5452219.0,112545_327,0,2,0,0,0,1,0,0,0.0,1.0,,
5452.0,5452220.0,112545_168,0,0,3,3,0,0,1,1,,,1.0,1.0
5452.0,5452222.0,112545_223,0,0,0,0,0,0,0,0,,,0.0,0.0
5452.0,5452223.0,112545_115,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5452.0,5452224.0,112545_217,0,0,0,0,0,0,0,0,,,,
5452.0,5452226.0,112545_188,2,1,0,0,1,1,0,0,1.0,0.5,,
5452.0,5452229.0,112545_341,2,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452230.0,112545_294,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5452.0,5452231.0,112545_189,2,1,0,0,1,1,0,0,0.6666666666666666,0.5,,
5452.0,5452232.0,112545_136,2,2,0,0,1,1,0,0,0.6666666666666666,1.0,,
5452.0,5452233.0,112545_197,3,1,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452234.0,112545_220,3,3,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452236.0,112545_290,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5452.0,5452237.0,112545_134,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5452.0,5452238.0,112545_244,0,1,0,0,0,1,0,0,0.0,0.5,,
5452.0,5452239.0,112545_172,1,0,0,0,1,0,0,0,1.0,,,
5452.0,5452240.0,112545_315,0,0,3,3,0,0,1,1,,,1.0,1.0
5452.0,5452241.0,112545_242,3,3,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452242.0,112545_152,2,3,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452243.0,112545_122,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
5452.0,5452244.0,112545_186,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
5452.0,5452245.0,112545_342,2,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452246.0,112545_215,0,0,1,0,0,0,1,0,,,1.0,
5452.0,5452248.0,112545_107,0,0,1,0,0,0,1,0,,,0.5,0.0
5452.0,5452249.0,112545_141,0,0,0,0,0,0,0,0,,,0.0,
5452.0,5452251.0,112545_111,1,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452255.0,112545_119,1,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
5452.0,5452256.0,112545_260,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,,
5452.0,5452257.0,112545_284,0,0,0,0,0,0,0,0,,,0.0,0.0
5452.0,5452258.0,112545_147,0,0,1,1,0,0,1,1,,,0.5,0.5
5452.0,5452260.0,112545_148,0,0,3,3,0,0,1,1,,,1.0,1.0
5452.0,5452261.0,112545_205,1,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452265.0,112545_143,1,1,0,0,1,1,0,0,0.5,0.3333333333333333,,
5452.0,5452268.0,112545_175,0,0,0,0,0,0,0,0,0.0,0.0,,
5452.0,5452269.0,112545_314,2,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452271.0,112545_173,2,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452272.0,112545_170,2,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452273.0,112545_256,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.5
5452.0,5452276.0,112545_114,2,2,0,0,1,1,0,0,1.0,1.0,,
5452.0,5452278.0,112545_287,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.5
5481.0,5481201.0,112548_107,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5481.0,5481205.0,112548_119,0,0,0,0,0,0,0,0,,,0.0,0.0
5481.0,5481206.0,112548_115,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5481.0,5481208.0,112548_127,1,3,0,0,1,1,0,0,0.5,1.0,,
5481.0,5481211.0,112548_124,0,3,0,0,0,1,0,0,0.0,1.0,,
5481.0,5481212.0,112548_122,0,0,0,0,0,0,0,0,,,0.0,0.0
5481.0,5481213.0,112548_120,0,0,2,2,0,0,1,1,,,1.0,0.6666666666666666
5481.0,5481214.0,112548_106,1,1,0,0,1,1,0,0,1.0,1.0,,
5481.0,5481215.0,112548_105,1,1,0,0,1,1,0,0,0.5,0.5,,
5481.0,5481217.0,112548_109,3,1,0,0,1,1,0,0,1.0,0.5,,
5481.0,5481219.0,112548_111,2,1,0,0,1,1,0,0,0.6666666666666666,0.5,,
5481.0,5481220.0,112548_116,1,2,0,0,1,1,0,0,1.0,1.0,,
5481.0,5481221.0,112548_112,0,0,0,0,0,0,0,0,0.0,0.0,,
5481.0,5481222.0,112548_126,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.5
5481.0,5481223.0,112548_121,1,2,0,0,1,1,0,0,0.5,1.0,,
5481.0,5481224.0,112548_125,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
5481.0,5481225.0,112548_102,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5481.0,5481226.0,112548_118,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
5481.0,5481227.0,112548_104,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5481.0,5481229.0,112548_128,3,3,0,0,1,1,0,0,1.0,1.0,,
5481.0,5481231.0,112548_129,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5481.0,5481235.0,112548_108,0,0,0,0,0,0,0,0,,,0.0,0.0
5482.0,5482240.0,112548_101,0,0,0,0,0,0,0,0,,,,
5491.0,5491201.0,112549_134,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5491.0,5491203.0,112549_150,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,,
5491.0,5491204.0,112549_105,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5491.0,5491205.0,112549_167,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5491.0,5491206.0,112549_122,0,0,0,0,0,0,0,0,0.0,0.0,,
5491.0,5491207.0,112549_187,0,2,0,0,0,1,0,0,0.0,0.6666666666666666,,
5491.0,5491208.0,112549_115,1,1,0,0,1,1,0,0,0.5,0.5,,
5491.0,5491210.0,112549_155,0,0,1,2,0,0,1,1,,,0.5,1.0
5491.0,5491211.0,112549_171,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
5491.0,5491212.0,112549_104,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
5491.0,5491213.0,112549_181,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.5
5491.0,5491215.0,112549_175,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5491.0,5491216.0,112549_185,0,0,0,0,0,0,0,0,,,0.0,0.0
5491.0,5491217.0,112549_107,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5491.0,5491218.0,112549_152,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5491.0,5491219.0,112549_169,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5491.0,5491220.0,112549_118,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5491.0,5491221.0,112549_136,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5491.0,5491223.0,112549_141,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5491.0,5491224.0,112549_162,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5491.0,5491226.0,112549_127,1,0,0,0,1,0,0,0,0.5,0.0,,
5491.0,5491228.0,112549_109,0,0,1,2,0,0,1,1,,,0.3333333333333333,0.6666666666666666
5491.0,5491229.0,112549_124,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
5491.0,5491230.0,112549_177,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5491.0,5491231.0,112549_140,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
5491.0,5491232.0,112549_151,0,0,2,1,0,0,1,1,,,1.0,0.3333333333333333
5491.0,5491233.0,112549_119,0,0,1,2,0,0,1,1,,,0.5,1.0
5491.0,5491234.0,112549_132,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
5491.0,5491235.0,112549_163,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5491.0,5491237.0,112549_165,0,2,0,0,0,1,0,0,0.0,0.6666666666666666,,
5491.0,5491238.0,112549_146,0,0,1,2,0,0,1,1,,,0.5,0.6666666666666666
5491.0,5491239.0,112549_130,1,1,0,0,1,1,0,0,0.5,0.5,,
5492.0,5492202.0,112549_161,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
5492.0,5492203.0,112549_174,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
5492.0,5492204.0,112549_188,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
